Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
59.0,69.0,63.83,1.0,-0.82,-0.01,-0.38,-1.16,1.02,0.16,-1.0,1.18,-0.28,0.0,0.0,25.0
53.0,59.0,56.33,0.99,-0.42,-0.4,-0.41,-0.15,-0.13,-0.13,-0.91,-0.86,-0.89,0.0,5.0,25.0
50.0,54.0,52.0,1.0,-0.45,-0.45,-0.45,-0.73,-0.73,-0.73,0.5,0.51,0.51,0.0,5.0,25.0
60.0,65.0,62.86,0.99,-0.29,-0.28,-0.29,-0.04,-0.02,-0.02,-0.95,-0.95,-0.95,0.0,5.0,25.0
54.0,55.0,54.83,0.99,-0.38,-0.36,-0.37,0.25,0.3,0.28,-0.91,-0.86,-0.88,0.0,0.0,25.0
59.0,60.0,59.5,0.99,-0.32,-0.31,-0.32,0.16,0.17,0.17,-0.93,-0.92,-0.93,0.0,0.0,25.0
51.0,58.0,52.6,0.99,-0.57,-0.56,-0.57,-0.72,-0.71,-0.71,0.39,0.4,0.4,0.0,5.0,25.0
53.0,56.0,54.17,0.99,-0.44,-0.43,-0.43,-0.4,-0.38,-0.39,-0.81,-0.79,-0.8,0.0,5.0,25.0
51.0,52.0,51.33,0.99,-0.35,-0.32,-0.33,0.24,0.26,0.25,-0.91,-0.89,-0.9,0.0,0.0,25.0
50.0,51.0,50.17,1.0,-0.46,-0.45,-0.46,-0.76,-0.76,-0.76,0.44,0.45,0.45,0.0,5.0,25.0
48.0,50.0,49.2,1.0,-0.1,-0.09,-0.09,0.15,0.17,0.16,-0.98,-0.97,-0.98,0.0,5.0,25.0
50.0,51.0,50.17,1.0,-0.47,-0.46,-0.46,-0.76,-0.75,-0.75,0.45,0.46,0.45,0.0,5.0,25.0
61.0,64.0,62.17,1.0,-0.57,-0.56,-0.56,-0.7,-0.7,-0.7,0.43,0.43,0.43,0.0,5.0,25.0
49.0,50.0,49.83,1.0,-0.13,-0.13,-0.13,-0.97,-0.97,-0.97,0.18,0.19,0.18,0.0,5.0,25.0
50.0,50.0,50.0,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.28,-0.89,-0.89,-0.89,1.0,2.0,25.0
50.0,51.0,50.2,0.99,-0.15,-0.14,-0.14,-0.0,0.01,-0.0,-0.99,-0.98,-0.98,1.0,2.0,25.0
52.0,52.0,52.0,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.28,-0.9,-0.89,-0.89,1.0,2.0,25.0
55.0,56.0,55.83,1.0,-0.49,-0.49,-0.49,-0.71,-0.7,-0.7,0.5,0.51,0.51,1.0,2.0,25.0
50.0,51.0,50.8,1.0,-0.1,-0.09,-0.09,0.17,0.19,0.18,-0.98,-0.97,-0.97,1.0,2.0,25.0
52.0,55.0,53.0,0.99,-0.33,-0.33,-0.33,0.26,0.27,0.27,-0.9,-0.89,-0.9,1.0,2.0,25.0
61.0,62.0,61.75,1.0,-0.65,-0.65,-0.65,-0.56,-0.55,-0.56,0.5,0.51,0.51,1.0,1.0,25.0
53.0,54.0,53.2,0.99,-0.09,-0.08,-0.08,-0.29,-0.28,-0.28,-0.96,-0.95,-0.95,1.0,2.0,25.0
61.0,61.0,61.0,0.99,-0.18,-0.17,-0.17,0.24,0.26,0.25,-0.95,-0.94,-0.95,1.0,1.0,25.0
59.0,76.0,65.5,1.0,-0.14,-0.13,-0.13,-0.97,-0.97,-0.97,0.19,0.2,0.19,1.0,2.0,25.0
62.0,64.0,63.17,0.99,-0.17,-0.16,-0.17,0.21,0.23,0.22,-0.96,-0.95,-0.95,1.0,2.0,25.0
58.0,60.0,58.83,1.0,-0.39,-0.38,-0.39,-0.73,-0.72,-0.73,0.56,0.56,0.56,1.0,3.0,25.0
54.0,57.0,55.83,0.99,-0.33,-0.32,-0.32,0.34,0.36,0.35,-0.88,-0.87,-0.87,1.0,3.0,25.0
53.0,57.0,54.86,0.99,-0.42,-0.41,-0.42,-0.09,-0.08,-0.09,-0.9,-0.89,-0.9,1.0,2.0,25.0
51.0,55.0,52.0,1.0,-0.45,-0.44,-0.45,-0.72,-0.72,-0.72,0.52,0.53,0.52,1.0,1.0,25.0
64.0,68.0,65.33,0.99,-0.33,-0.32,-0.32,0.29,0.3,0.3,-0.9,-0.89,-0.89,1.0,2.0,25.0
58.0,59.0,58.33,0.99,-0.33,-0.32,-0.33,0.29,0.31,0.3,-0.89,-0.88,-0.89,1.0,3.0,25.0
50.0,50.0,50.0,1.02,-1.0,1.38,0.22,-0.18,1.54,0.56,-0.94,0.47,-0.2,1.0,2.0,25.0
54.0,58.0,57.0,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.28,-0.9,-0.89,-0.89,1.0,2.0,25.0
66.0,68.0,67.0,1.0,0.34,0.35,0.35,-0.51,-0.51,-0.51,0.78,0.79,0.79,0.0,5.0,18.0
77.0,84.0,79.43,1.0,0.36,0.36,0.36,-0.9,-0.89,-0.9,0.26,0.27,0.26,0.0,5.0,18.0
70.0,73.0,71.86,1.0,0.57,0.58,0.57,-0.41,-0.4,-0.4,-0.72,-0.71,-0.72,0.0,5.0,18.0
86.0,86.0,86.0,1.0,0.25,0.25,0.25,-0.73,-0.72,-0.73,-0.65,-0.64,-0.65,0.0,5.0,18.0
83.0,84.0,83.5,1.0,0.09,0.1,0.09,-0.66,-0.65,-0.66,-0.76,-0.75,-0.75,0.0,5.0,18.0
69.0,71.0,69.6,1.0,0.55,0.56,0.56,-0.36,-0.35,-0.36,-0.76,-0.75,-0.75,0.0,5.0,18.0
79.0,81.0,80.0,1.0,0.36,0.36,0.36,-0.9,-0.9,-0.9,0.25,0.27,0.26,0.0,5.0,18.0
81.0,83.0,81.83,1.0,0.25,0.26,0.25,-0.73,-0.72,-0.73,-0.65,-0.64,-0.64,0.0,5.0,18.0
82.0,86.0,82.83,1.0,0.25,0.26,0.25,-0.73,-0.72,-0.73,-0.65,-0.64,-0.64,0.0,5.0,18.0
78.0,83.0,81.17,1.0,0.36,0.36,0.36,-0.9,-0.89,-0.9,0.26,0.27,0.26,0.0,5.0,18.0
82.0,84.0,83.0,1.0,0.25,0.26,0.25,-0.73,-0.72,-0.73,-0.65,-0.64,-0.64,0.0,5.0,18.0
85.0,110.0,95.0,1.0,0.25,0.25,0.25,-0.73,-0.72,-0.73,-0.65,-0.64,-0.64,0.0,5.0,18.0
82.0,86.0,84.17,1.0,0.09,0.1,0.1,-0.67,-0.66,-0.66,-0.75,-0.74,-0.75,0.0,5.0,18.0
84.0,87.0,85.33,1.0,0.21,0.22,0.21,0.41,0.42,0.42,-0.89,-0.88,-0.88,0.0,5.0,18.0
77.0,86.0,80.4,1.0,0.1,0.1,0.1,-0.67,-0.66,-0.66,-0.75,-0.74,-0.75,0.0,5.0,18.0
84.0,86.0,85.6,1.0,0.26,0.26,0.26,-0.73,-0.73,-0.73,-0.64,-0.63,-0.64,1.0,2.0,18.0
79.0,82.0,80.17,1.0,0.25,0.26,0.26,-0.8,-0.79,-0.8,-0.56,-0.55,-0.55,1.0,3.0,18.0
83.0,86.0,84.8,1.0,0.26,0.27,0.27,-0.74,-0.73,-0.74,-0.63,-0.62,-0.62,1.0,3.0,18.0
72.0,81.0,74.67,1.0,0.35,0.36,0.36,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,2.0,18.0
84.0,86.0,85.0,1.0,0.34,0.34,0.34,-0.92,-0.92,-0.92,0.19,0.2,0.2,1.0,2.0,18.0
84.0,85.0,84.33,1.0,0.26,0.27,0.27,-0.74,-0.73,-0.74,-0.63,-0.62,-0.62,1.0,3.0,18.0
74.0,78.0,75.83,1.0,0.35,0.36,0.35,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,3.0,18.0
90.0,101.0,98.4,1.01,-0.16,1.27,0.46,-1.26,0.41,-0.66,-0.93,0.79,-0.0,1.0,1.0,18.0
81.0,85.0,82.8,1.0,0.34,0.34,0.34,-0.93,-0.92,-0.92,0.19,0.2,0.2,1.0,3.0,18.0
85.0,86.0,85.2,1.0,-0.12,0.38,0.23,-0.87,0.34,-0.65,-1.05,-0.39,-0.64,1.0,3.0,18.0
75.0,80.0,78.6,1.0,0.35,0.36,0.36,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,3.0,18.0
79.0,83.0,81.67,1.0,0.36,0.36,0.36,-0.51,-0.5,-0.5,0.78,0.79,0.78,1.0,2.0,18.0
92.0,96.0,94.67,1.0,0.05,0.79,0.26,-0.94,-0.69,-0.85,-0.28,0.55,0.41,1.0,2.0,18.0
70.0,72.0,70.8,1.0,0.35,0.35,0.35,-0.51,-0.5,-0.51,0.78,0.79,0.79,1.0,1.0,18.0
87.0,87.0,87.0,1.0,0.61,0.61,0.61,-0.67,-0.67,-0.67,0.42,0.43,0.43,1.0,2.0,18.0
75.0,80.0,77.0,1.0,0.35,0.36,0.35,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,3.0,18.0
83.0,85.0,84.33,1.0,0.34,0.34,0.34,-0.93,-0.92,-0.92,0.19,0.2,0.2,1.0,3.0,18.0
86.0,87.0,86.5,1.0,0.61,0.78,0.62,-0.72,-0.44,-0.65,0.15,0.71,0.43,1.0,2.0,18.0
71.0,77.0,74.0,1.0,0.35,0.35,0.35,-0.51,-0.5,-0.5,0.79,0.79,0.79,1.0,3.0,18.0
59.0,60.0,59.33,1.0,-0.93,0.27,-0.36,-0.84,0.15,-0.28,-1.27,-0.43,-0.84,0.0,0.0,17.0
65.0,66.0,65.2,0.99,-0.3,-0.29,-0.3,0.2,0.22,0.21,-0.93,-0.92,-0.92,0.0,0.0,17.0
60.0,62.0,61.0,0.99,-0.28,-0.27,-0.27,0.22,0.23,0.23,-0.93,-0.92,-0.93,0.0,0.0,17.0
59.0,62.0,60.0,0.99,-0.28,-0.27,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,0.0,5.0,17.0
62.0,64.0,63.0,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.21,-0.93,-0.91,-0.92,0.0,0.0,17.0
61.0,64.0,63.33,0.99,-0.49,-0.44,-0.47,-0.39,-0.32,-0.34,-0.82,-0.79,-0.81,0.0,0.0,17.0
60.0,62.0,60.83,0.99,-0.26,-0.25,-0.25,0.27,0.28,0.27,-0.93,-0.92,-0.92,0.0,0.0,17.0
62.0,63.0,62.29,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,0.0,5.0,17.0
69.0,75.0,71.0,1.0,0.49,0.5,0.49,0.11,0.12,0.12,-0.86,-0.85,-0.86,1.0,2.0,17.0
58.0,61.0,59.17,0.99,-0.25,-0.23,-0.24,-0.62,-0.59,-0.6,-0.76,-0.74,-0.75,1.0,2.0,17.0
62.0,64.0,62.8,0.99,-0.39,-0.37,-0.38,0.35,0.36,0.35,-0.86,-0.84,-0.85,1.0,3.0,17.0
61.0,72.0,69.2,1.01,-0.56,-0.08,-0.16,-1.75,0.29,0.03,-1.29,0.19,-0.91,1.0,3.0,17.0
61.0,62.0,61.8,0.99,-0.28,-0.27,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,1.0,2.0,17.0
56.0,57.0,56.17,0.99,-0.31,-0.29,-0.3,-0.14,-0.13,-0.14,-0.95,-0.93,-0.94,1.0,2.0,17.0
61.0,67.0,65.29,0.99,-0.14,-0.13,-0.13,0.15,0.16,0.15,-0.98,-0.97,-0.97,1.0,3.0,17.0
65.0,67.0,65.83,0.99,-0.5,-0.05,-0.32,-0.63,0.74,0.0,-0.99,-0.7,-0.83,1.0,2.0,17.0
61.0,65.0,63.0,0.99,-0.28,-0.26,-0.27,-0.45,-0.44,-0.45,-0.85,-0.83,-0.84,1.0,3.0,17.0
73.0,92.0,83.5,0.99,-0.22,-0.21,-0.22,-0.26,-0.24,-0.25,-0.94,-0.93,-0.94,1.0,3.0,17.0
65.0,66.0,65.17,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.22,-0.93,-0.92,-0.92,1.0,2.0,17.0
61.0,63.0,62.0,0.99,-0.28,-0.27,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,1.0,2.0,17.0
62.0,79.0,67.2,0.99,-0.3,-0.28,-0.29,-0.14,-0.13,-0.14,-0.95,-0.93,-0.94,1.0,2.0,17.0
62.0,63.0,62.14,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,1.0,3.0,17.0
67.0,74.0,70.43,1.0,0.49,0.5,0.5,0.11,0.12,0.12,-0.86,-0.85,-0.86,1.0,2.0,17.0
65.0,66.0,65.4,0.99,-0.28,-0.26,-0.27,-0.45,-0.44,-0.44,-0.85,-0.83,-0.84,1.0,3.0,17.0
54.0,57.0,54.83,0.99,-0.41,-0.4,-0.41,-0.55,-0.53,-0.54,-0.73,-0.72,-0.73,1.0,2.0,17.0
66.0,66.0,66.0,1.0,-0.32,-0.3,-0.31,0.07,0.12,0.09,-0.96,-0.93,-0.94,0.0,5.0,21.0
66.0,66.0,66.0,1.0,-0.45,-0.44,-0.44,0.2,0.21,0.2,-0.88,-0.87,-0.87,0.0,5.0,21.0
60.0,64.0,61.83,1.0,-0.33,-0.31,-0.32,-0.1,-0.08,-0.09,-0.95,-0.93,-0.94,0.0,5.0,21.0
62.0,70.0,65.5,1.0,-0.33,-0.32,-0.32,0.1,0.12,0.11,-0.95,-0.93,-0.94,0.0,5.0,21.0
65.0,68.0,66.5,1.0,-0.3,-0.28,-0.28,0.12,0.15,0.13,-0.95,-0.94,-0.95,0.0,5.0,21.0
64.0,66.0,65.6,1.0,-0.48,-0.46,-0.47,-0.48,-0.46,-0.47,-0.76,-0.73,-0.74,0.0,5.0,21.0
59.0,62.0,59.67,1.0,-0.32,-0.31,-0.32,-0.1,-0.07,-0.09,-0.96,-0.93,-0.94,0.0,5.0,21.0
66.0,68.0,67.0,1.0,-0.26,-0.23,-0.25,-0.05,0.2,0.03,-1.09,-0.96,-0.97,0.0,5.0,21.0
64.0,65.0,64.6,1.0,-0.31,-0.29,-0.3,-0.14,-0.12,-0.13,-0.96,-0.93,-0.94,0.0,5.0,21.0
72.0,74.0,72.6,1.0,-0.31,-0.29,-0.3,-0.54,-0.52,-0.53,-0.8,-0.77,-0.79,0.0,0.0,21.0
63.0,70.0,66.0,1.0,-0.72,0.26,-0.3,-0.99,-0.17,-0.43,-1.11,-0.11,-0.82,0.0,5.0,21.0
66.0,73.0,69.8,1.0,-0.33,-0.31,-0.32,-0.13,-0.1,-0.11,-0.95,-0.93,-0.94,0.0,5.0,21.0
64.0,66.0,64.83,1.0,-0.33,-0.31,-0.32,-0.42,-0.31,-0.38,-0.88,-0.85,-0.87,0.0,5.0,21.0
64.0,73.0,68.0,1.0,-0.5,-0.39,-0.44,-0.54,-0.41,-0.47,-0.87,-0.73,-0.76,0.0,5.0,21.0
64.0,67.0,65.17,1.0,-0.36,-0.3,-0.34,-0.47,-0.38,-0.43,-0.88,-0.81,-0.83,0.0,5.0,21.0
71.0,77.0,75.2,1.0,-0.44,-0.44,-0.44,0.2,0.21,0.2,-0.88,-0.87,-0.87,0.0,5.0,21.0
59.0,59.0,59.0,1.0,-0.36,-0.34,-0.35,0.1,0.13,0.11,-0.94,-0.92,-0.93,0.0,5.0,21.0
62.0,65.0,63.83,1.0,-0.29,-0.27,-0.28,0.15,0.16,0.16,-0.95,-0.94,-0.95,0.0,5.0,21.0
63.0,67.0,64.8,1.0,-0.37,-0.34,-0.36,0.25,0.31,0.28,-0.9,-0.85,-0.89,0.0,5.0,21.0
67.0,68.0,67.5,1.0,-0.41,-0.4,-0.4,-0.18,-0.17,-0.17,-0.9,-0.89,-0.9,0.0,5.0,21.0
60.0,66.0,63.4,1.0,-0.42,-0.14,-0.26,-0.15,0.89,0.11,-0.97,-0.4,-0.93,0.0,5.0,21.0
60.0,63.0,61.0,1.0,-0.51,-0.22,-0.32,-0.08,0.27,0.12,-0.98,-0.79,-0.93,1.0,2.0,21.0
62.0,62.0,62.0,1.0,-0.34,-0.32,-0.32,0.14,0.16,0.14,-0.94,-0.93,-0.93,1.0,2.0,21.0
61.0,64.0,62.67,1.0,-0.23,-0.22,-0.22,0.15,0.16,0.16,-0.96,-0.96,-0.96,1.0,2.0,21.0
62.0,63.0,62.17,1.0,-0.25,-0.22,-0.22,0.14,0.17,0.15,-0.99,-0.95,-0.96,1.0,2.0,21.0
63.0,64.0,63.33,1.0,-0.7,-0.68,-0.69,-0.32,-0.26,-0.28,-0.68,-0.64,-0.66,1.0,1.0,21.0
61.0,62.0,61.5,1.0,-0.33,-0.31,-0.32,-0.16,-0.14,-0.15,-0.95,-0.92,-0.93,1.0,2.0,21.0
62.0,64.0,63.33,1.0,-0.28,-0.26,-0.27,0.15,0.35,0.19,-0.95,-0.92,-0.94,1.0,2.0,21.0
65.0,66.0,65.67,1.0,-0.41,-0.4,-0.4,0.12,0.14,0.13,-0.91,-0.9,-0.9,1.0,1.0,21.0
67.0,67.0,67.0,1.0,-0.27,-0.26,-0.27,-0.32,-0.3,-0.31,-0.92,-0.9,-0.91,1.0,2.0,21.0
61.0,64.0,62.67,1.0,-0.33,-0.32,-0.32,-0.23,-0.21,-0.22,-0.93,-0.9,-0.92,1.0,2.0,21.0
66.0,68.0,67.17,1.0,0.1,0.11,0.1,-0.58,-0.57,-0.58,0.81,0.82,0.81,1.0,2.0,21.0
63.0,64.0,63.5,1.0,-0.45,-0.44,-0.45,0.5,0.51,0.51,-0.74,-0.73,-0.73,1.0,2.0,21.0
66.0,67.0,66.33,1.0,-0.38,-0.37,-0.37,-0.01,0.01,0.0,-0.94,-0.92,-0.93,1.0,2.0,21.0
62.0,69.0,66.6,1.01,-0.89,-0.07,-0.45,-0.32,1.15,0.53,-1.19,-0.01,-0.58,1.0,2.0,21.0
69.0,75.0,72.6,1.0,-0.67,0.07,-0.37,-0.44,0.86,0.17,-1.13,-0.35,-0.87,1.0,3.0,21.0
64.0,65.0,64.5,1.0,-0.29,-0.27,-0.28,-0.34,-0.29,-0.33,-0.91,-0.89,-0.9,1.0,2.0,21.0
68.0,69.0,68.5,1.0,-0.42,-0.3,-0.31,-0.77,-0.57,-0.59,-0.77,-0.45,-0.74,1.0,2.0,21.0
62.0,62.0,62.0,1.0,-0.56,-0.51,-0.53,0.16,0.28,0.22,-0.84,-0.8,-0.82,1.0,2.0,21.0
63.0,64.0,63.4,1.0,-0.69,-0.29,-0.44,-0.54,0.81,0.08,-0.89,-0.4,-0.77,1.0,2.0,21.0
66.0,70.0,67.8,1.0,-0.28,-0.26,-0.27,-0.32,-0.3,-0.31,-0.92,-0.9,-0.91,1.0,2.0,21.0
63.0,64.0,63.67,1.0,-0.3,-0.29,-0.29,-0.28,-0.22,-0.24,-0.94,-0.91,-0.92,1.0,1.0,21.0
60.0,62.0,60.8,1.0,-0.5,-0.49,-0.49,0.31,0.35,0.33,-0.81,-0.8,-0.8,1.0,2.0,21.0
62.0,63.0,62.5,1.0,-0.3,-0.21,-0.27,-0.0,0.24,0.12,-0.98,-0.94,-0.95,1.0,1.0,21.0
64.0,67.0,65.33,1.0,-0.33,-0.31,-0.32,-0.16,-0.14,-0.15,-0.94,-0.93,-0.93,1.0,2.0,21.0
51.0,53.0,52.5,1.0,-0.67,-0.66,-0.66,0.14,0.16,0.15,-0.75,-0.73,-0.74,0.0,5.0,6.0
50.0,76.0,61.33,1.0,-0.24,-0.2,-0.22,0.28,0.32,0.3,-0.94,-0.93,-0.93,0.0,0.0,6.0
48.0,50.0,48.8,1.0,-0.22,-0.2,-0.22,0.31,0.34,0.32,-0.93,-0.92,-0.93,0.0,0.0,6.0
57.0,57.0,57.0,1.0,-0.58,-0.56,-0.57,0.04,0.09,0.06,-0.83,-0.82,-0.82,0.0,5.0,6.0
51.0,57.0,53.5,1.0,0.28,0.3,0.29,0.09,0.12,0.11,-0.96,-0.94,-0.95,0.0,0.0,6.0
50.0,52.0,50.33,1.0,0.39,0.41,0.4,0.19,0.21,0.21,-0.9,-0.89,-0.9,0.0,5.0,6.0
52.0,55.0,53.67,1.0,-0.67,-0.65,-0.66,0.13,0.14,0.14,-0.75,-0.73,-0.74,0.0,0.0,6.0
50.0,53.0,51.33,1.0,0.4,0.41,0.4,0.2,0.21,0.21,-0.9,-0.88,-0.89,0.0,5.0,6.0
52.0,56.0,54.0,0.99,0.32,0.63,0.62,-0.93,-0.76,-0.77,-0.14,0.37,0.12,0.0,5.0,6.0
50.0,50.0,50.0,0.99,0.62,0.64,0.63,-0.76,-0.76,-0.76,0.09,0.11,0.1,0.0,5.0,6.0
55.0,57.0,55.83,1.0,-0.67,-0.66,-0.66,0.14,0.15,0.14,-0.75,-0.73,-0.74,0.0,5.0,6.0
52.0,55.0,53.5,1.0,-0.66,-0.65,-0.66,0.14,0.15,0.14,-0.75,-0.73,-0.74,0.0,5.0,6.0
51.0,58.0,53.17,1.0,0.4,0.41,0.4,0.19,0.21,0.2,-0.9,-0.89,-0.89,0.0,5.0,6.0
54.0,55.0,54.4,1.0,-0.67,-0.65,-0.66,0.12,0.15,0.14,-0.75,-0.73,-0.74,0.0,5.0,6.0
50.0,51.0,50.33,1.01,-0.6,0.03,-0.36,-0.44,0.92,0.17,-1.3,-0.54,-0.88,0.0,0.0,6.0
52.0,55.0,53.83,1.0,0.25,0.26,0.25,0.03,0.04,0.04,-0.97,-0.96,-0.97,0.0,5.0,6.0
50.0,55.0,52.67,1.0,-0.58,-0.56,-0.57,0.04,0.06,0.05,-0.83,-0.82,-0.82,0.0,5.0,6.0
55.0,57.0,56.0,0.99,-0.3,-0.29,-0.3,-0.42,-0.41,-0.41,0.85,0.86,0.85,0.0,0.0,6.0
53.0,59.0,55.67,1.0,0.31,0.55,0.38,-0.84,-0.38,-0.69,-0.83,-0.47,-0.61,0.0,0.0,6.0
48.0,50.0,49.33,1.0,-0.23,-0.21,-0.22,0.32,0.33,0.32,-0.93,-0.92,-0.93,0.0,0.0,6.0
50.0,51.0,50.67,1.0,-0.22,-0.2,-0.21,0.33,0.35,0.34,-0.93,-0.92,-0.92,0.0,0.0,6.0
50.0,50.0,50.0,1.0,-0.44,-0.43,-0.43,0.18,0.2,0.19,-0.89,-0.88,-0.88,0.0,0.0,6.0
50.0,51.0,50.4,1.0,0.4,0.41,0.4,0.19,0.21,0.2,-0.9,-0.89,-0.89,0.0,5.0,6.0
58.0,70.0,64.71,1.0,0.52,0.69,0.61,-0.44,-0.15,-0.31,-0.75,-0.68,-0.72,0.0,0.0,6.0
52.0,56.0,53.67,1.0,-0.67,-0.66,-0.66,0.14,0.15,0.15,-0.75,-0.73,-0.74,0.0,5.0,6.0
50.0,51.0,50.83,1.0,0.39,0.41,0.4,0.2,0.21,0.21,-0.9,-0.89,-0.9,0.0,5.0,6.0
59.0,59.0,59.0,0.99,-0.31,-0.3,-0.3,-0.38,-0.38,-0.38,0.86,0.87,0.87,1.0,2.0,6.0
52.0,55.0,53.5,1.0,-0.88,-0.86,-0.88,-0.44,-0.41,-0.43,-0.27,-0.2,-0.21,1.0,1.0,6.0
50.0,50.0,50.0,1.0,0.27,0.29,0.28,0.04,0.06,0.05,-0.97,-0.95,-0.96,1.0,2.0,6.0
50.0,50.0,50.0,0.99,-0.29,-0.29,-0.29,-0.51,-0.5,-0.51,0.8,0.81,0.8,1.0,2.0,6.0
50.0,53.0,52.43,1.0,-0.57,-0.56,-0.56,0.04,0.05,0.04,-0.83,-0.82,-0.83,1.0,2.0,6.0
57.0,58.0,57.29,1.0,0.57,0.58,0.57,0.12,0.13,0.12,-0.82,-0.8,-0.81,1.0,2.0,6.0
52.0,53.0,52.8,1.0,0.31,0.33,0.32,0.19,0.21,0.2,-0.94,-0.92,-0.93,1.0,2.0,6.0
50.0,50.0,50.0,1.0,-0.44,-0.42,-0.43,0.18,0.19,0.19,-0.89,-0.88,-0.89,1.0,2.0,6.0
51.0,52.0,51.83,1.0,-0.87,-0.85,-0.86,-0.43,-0.41,-0.42,-0.29,-0.28,-0.29,1.0,2.0,6.0
52.0,60.0,57.4,1.0,0.66,0.68,0.67,0.36,0.44,0.43,-0.64,-0.6,-0.6,1.0,2.0,6.0
52.0,54.0,52.5,1.0,-0.87,-0.85,-0.86,-0.46,-0.44,-0.45,-0.25,-0.23,-0.24,1.0,2.0,6.0
55.0,58.0,55.83,1.0,0.52,0.53,0.53,-0.16,-0.14,-0.15,-0.84,-0.83,-0.83,1.0,2.0,6.0
51.0,55.0,52.83,1.0,0.28,0.3,0.29,0.08,0.12,0.11,-0.96,-0.95,-0.95,1.0,1.0,6.0
55.0,57.0,56.29,1.0,0.54,0.55,0.55,0.04,0.06,0.05,-0.84,-0.83,-0.84,1.0,3.0,6.0
52.0,54.0,53.4,1.0,0.67,0.68,0.67,0.46,0.47,0.47,-0.58,-0.57,-0.58,1.0,2.0,6.0
50.0,56.0,54.8,1.0,0.29,0.32,0.3,0.1,0.19,0.13,-0.95,-0.93,-0.95,1.0,2.0,6.0
50.0,51.0,50.5,1.0,-0.66,-0.65,-0.66,0.13,0.15,0.14,-0.75,-0.74,-0.74,1.0,2.0,6.0
54.0,56.0,54.33,1.0,-0.66,-0.64,-0.65,0.24,0.26,0.25,-0.73,-0.71,-0.72,1.0,3.0,6.0
51.0,51.0,51.0,1.0,0.24,0.25,0.24,-0.03,-0.02,-0.02,-0.98,-0.97,-0.97,1.0,2.0,6.0
57.0,60.0,58.33,1.0,0.56,0.58,0.57,0.11,0.14,0.13,-0.83,-0.8,-0.81,1.0,2.0,6.0
52.0,66.0,54.67,1.0,0.66,0.68,0.67,0.45,0.48,0.45,-0.6,-0.59,-0.59,1.0,3.0,6.0
53.0,55.0,54.17,1.0,0.24,0.25,0.24,-0.04,0.0,-0.02,-0.99,-0.96,-0.97,1.0,2.0,6.0
56.0,56.0,56.0,1.0,0.67,0.68,0.67,0.43,0.44,0.43,-0.61,-0.6,-0.6,1.0,3.0,6.0
56.0,67.0,61.33,0.99,-0.3,-0.29,-0.3,-0.4,-0.4,-0.4,0.86,0.87,0.86,1.0,2.0,6.0
51.0,53.0,51.57,1.0,-0.89,-0.87,-0.88,-0.44,-0.42,-0.43,-0.21,-0.2,-0.2,1.0,2.0,6.0
54.0,62.0,57.0,1.0,0.49,0.64,0.57,-0.41,0.51,0.09,-0.9,-0.73,-0.81,1.0,2.0,6.0
50.0,51.0,50.17,1.0,-0.44,-0.42,-0.43,0.18,0.2,0.19,-0.89,-0.88,-0.89,1.0,2.0,6.0
53.0,54.0,53.17,1.0,-0.87,-0.85,-0.86,-0.43,-0.41,-0.42,-0.3,-0.28,-0.29,1.0,2.0,6.0
54.0,56.0,55.0,1.0,-0.44,-0.43,-0.43,0.18,0.19,0.19,-0.89,-0.88,-0.89,1.0,2.0,6.0
55.0,55.0,55.0,1.0,-0.47,-0.46,-0.47,-0.06,-0.03,-0.03,-0.89,-0.84,-0.89,1.0,2.0,6.0
72.0,74.0,72.67,0.99,-0.48,-0.4,-0.43,-0.62,-0.03,-0.23,-0.89,-0.63,-0.83,0.0,0.0,5.0
71.0,72.0,71.33,0.99,-0.2,-0.2,-0.2,-0.97,-0.97,-0.97,-0.07,-0.07,-0.07,0.0,5.0,5.0
72.0,74.0,73.0,1.0,0.1,0.1,0.1,0.27,0.28,0.28,-0.95,-0.95,-0.95,0.0,5.0,5.0
68.0,68.0,68.0,0.99,-0.57,-0.56,-0.56,-0.73,-0.72,-0.72,0.37,0.39,0.38,0.0,0.0,5.0
