Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
49.0,50.0,49.67,1.0,-0.13,-0.13,-0.13,-0.97,-0.97,-0.97,0.18,0.19,0.18,1.0,1.0,25.0
47.0,48.0,47.6,1.0,-0.62,-0.61,-0.62,-0.19,-0.18,-0.19,0.76,0.77,0.76,1.0,1.0,25.0
59.0,59.0,59.0,1.0,-0.22,-0.21,-0.22,-0.93,-0.92,-0.93,0.29,0.3,0.3,1.0,1.0,25.0
52.0,55.0,53.2,0.99,-0.42,-0.41,-0.42,-0.09,-0.08,-0.08,-0.9,-0.89,-0.9,1.0,2.0,25.0
48.0,63.0,56.17,0.99,-0.58,-0.57,-0.58,-0.67,-0.67,-0.67,0.45,0.46,0.45,1.0,2.0,25.0
49.0,50.0,49.6,0.99,-0.1,-0.09,-0.09,0.17,0.18,0.18,-0.98,-0.97,-0.97,1.0,2.0,25.0
50.0,50.0,50.0,0.99,-0.15,-0.15,-0.15,-0.0,0.01,0.0,-0.99,-0.98,-0.98,1.0,2.0,25.0
51.0,52.0,51.17,0.99,-0.34,-0.33,-0.33,0.27,0.29,0.28,-0.9,-0.89,-0.89,1.0,2.0,25.0
50.0,51.0,50.25,1.0,-0.49,-0.49,-0.49,-0.71,-0.7,-0.71,0.5,0.51,0.5,1.0,2.0,25.0
60.0,62.0,60.43,1.0,-0.55,-0.54,-0.54,-0.68,-0.67,-0.68,0.49,0.49,0.49,1.0,2.0,25.0
52.0,55.0,53.67,1.0,-0.49,-0.49,-0.49,-0.71,-0.71,-0.71,0.49,0.51,0.5,1.0,3.0,25.0
50.0,50.0,50.0,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.29,-0.9,-0.89,-0.89,1.0,3.0,25.0
50.0,50.0,50.0,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.29,-0.89,-0.88,-0.89,1.0,3.0,25.0
62.0,63.0,62.2,1.0,-0.49,-0.49,-0.49,-0.71,-0.71,-0.71,0.49,0.5,0.5,1.0,3.0,25.0
59.0,64.0,60.83,1.0,-0.4,-0.39,-0.39,-0.77,-0.71,-0.76,0.5,0.59,0.51,1.0,3.0,25.0
48.0,56.0,49.67,1.0,-0.49,-0.49,-0.49,-0.71,-0.71,-0.71,0.5,0.5,0.5,1.0,3.0,25.0
53.0,57.0,55.6,0.99,-0.33,-0.32,-0.33,0.29,0.31,0.3,-0.89,-0.87,-0.89,1.0,3.0,25.0
50.0,52.0,50.83,1.0,-0.49,-0.49,-0.49,-0.71,-0.71,-0.71,0.49,0.5,0.5,1.0,3.0,25.0
50.0,53.0,50.83,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.29,-0.89,-0.88,-0.89,1.0,3.0,25.0
49.0,50.0,49.57,0.99,-0.34,-0.33,-0.33,0.28,0.29,0.29,-0.89,-0.89,-0.89,1.0,3.0,25.0
49.0,51.0,50.33,0.99,-0.34,-0.33,-0.34,0.28,0.29,0.29,-0.89,-0.88,-0.89,1.0,3.0,25.0
59.0,60.0,59.57,1.0,-0.21,-0.19,-0.21,-0.94,-0.92,-0.94,0.26,0.28,0.26,0.0,5.0,25.0
51.0,57.0,53.17,1.0,-0.13,-0.12,-0.13,-0.98,-0.97,-0.97,0.18,0.22,0.18,0.0,5.0,25.0
52.0,61.0,57.4,1.0,-0.25,-0.24,-0.24,0.07,0.09,0.08,-0.97,-0.96,-0.96,0.0,5.0,25.0
62.0,62.0,62.0,0.99,-0.43,-0.11,-0.27,-0.98,0.07,-0.14,-0.99,0.17,-0.82,0.0,5.0,25.0
59.0,63.0,60.67,1.0,-0.21,-0.19,-0.21,-0.96,-0.88,-0.94,0.23,0.31,0.27,0.0,5.0,25.0
50.0,61.0,56.33,1.0,-0.12,-0.12,-0.12,-0.98,-0.97,-0.98,0.15,0.17,0.16,0.0,5.0,25.0
59.0,63.0,60.2,1.0,-0.22,-0.21,-0.21,-0.94,-0.93,-0.93,0.29,0.33,0.29,0.0,5.0,25.0
53.0,58.0,54.8,1.0,-0.13,-0.13,-0.13,-0.97,-0.97,-0.97,0.18,0.19,0.18,0.0,5.0,25.0
55.0,56.0,55.33,0.99,-0.44,-0.43,-0.43,-0.4,-0.38,-0.39,-0.82,-0.79,-0.8,0.0,5.0,25.0
49.0,50.0,49.67,1.0,-0.13,-0.13,-0.13,-0.97,-0.97,-0.97,0.18,0.19,0.19,0.0,5.0,25.0
81.0,84.0,83.0,1.01,-0.24,0.97,0.41,-1.22,0.8,-0.55,-1.13,-0.14,-0.66,0.0,0.0,18.0
78.0,86.0,80.0,1.07,-1.04,1.27,0.06,-1.78,2.25,0.16,-1.22,1.43,-0.35,0.0,0.0,18.0
82.0,84.0,82.83,0.99,-0.15,0.97,0.19,-0.09,1.28,0.76,-0.86,0.9,-0.15,0.0,0.0,18.0
69.0,74.0,71.17,1.0,0.35,0.35,0.35,-0.51,-0.5,-0.51,0.78,0.79,0.79,1.0,1.0,18.0
75.0,77.0,76.0,1.0,0.35,0.35,0.35,-0.51,-0.51,-0.51,0.78,0.79,0.79,1.0,1.0,18.0
86.0,87.0,86.17,1.0,0.34,0.34,0.34,-0.92,-0.92,-0.92,0.19,0.2,0.2,1.0,2.0,18.0
71.0,77.0,74.0,1.0,0.35,0.35,0.35,-0.51,-0.5,-0.5,0.79,0.79,0.79,1.0,3.0,18.0
83.0,86.0,84.8,1.0,0.26,0.27,0.27,-0.74,-0.73,-0.74,-0.63,-0.62,-0.62,1.0,3.0,18.0
82.0,85.0,84.17,1.0,0.25,0.26,0.26,-0.81,-0.8,-0.8,-0.55,-0.54,-0.55,1.0,3.0,18.0
84.0,86.0,85.4,1.0,0.26,0.26,0.26,-0.74,-0.73,-0.73,-0.64,-0.63,-0.63,1.0,3.0,18.0
81.0,84.0,83.17,1.0,0.26,0.26,0.26,-0.81,-0.8,-0.81,-0.54,-0.53,-0.54,1.0,3.0,18.0
78.0,86.0,81.6,1.0,0.24,0.26,0.25,-0.84,-0.82,-0.83,0.49,0.52,0.5,0.0,5.0,18.0
79.0,86.0,80.57,1.01,-0.56,1.49,0.29,-1.29,0.48,-0.78,-1.02,0.83,0.11,0.0,5.0,18.0
82.0,87.0,84.0,1.0,0.25,0.26,0.26,-0.83,-0.83,-0.83,0.49,0.5,0.5,0.0,5.0,18.0
75.0,79.0,77.33,1.0,0.37,0.37,0.37,-0.91,-0.91,-0.91,0.2,0.21,0.2,0.0,5.0,18.0
63.0,79.0,67.67,1.0,0.34,0.35,0.35,-0.51,-0.51,-0.51,0.78,0.79,0.79,0.0,5.0,18.0
92.0,96.0,94.0,1.0,0.4,0.41,0.4,-0.26,-0.25,-0.26,-0.89,-0.88,-0.88,0.0,5.0,18.0
67.0,67.0,67.0,1.0,0.34,0.37,0.35,-0.52,-0.48,-0.51,0.77,0.82,0.79,0.0,5.0,18.0
79.0,83.0,80.33,1.0,0.36,0.36,0.36,-0.9,-0.89,-0.9,0.26,0.27,0.26,0.0,5.0,18.0
62.0,65.0,64.0,0.99,-0.31,-0.29,-0.3,-0.14,-0.12,-0.13,-0.95,-0.93,-0.94,0.0,0.0,17.0
66.0,67.0,66.5,0.99,-0.27,-0.26,-0.27,-0.55,-0.53,-0.54,-0.8,-0.78,-0.79,0.0,0.0,17.0
60.0,62.0,60.83,0.99,-0.26,-0.25,-0.25,0.27,0.28,0.27,-0.93,-0.92,-0.92,0.0,0.0,17.0
65.0,67.0,66.0,0.99,-0.27,-0.27,-0.27,-0.54,-0.53,-0.54,-0.8,-0.78,-0.79,0.0,0.0,17.0
66.0,68.0,67.0,0.99,-0.29,-0.26,-0.27,-0.54,-0.5,-0.52,-0.81,-0.79,-0.8,0.0,0.0,17.0
66.0,69.0,67.57,0.99,-0.27,-0.26,-0.27,-0.55,-0.53,-0.54,-0.79,-0.78,-0.79,1.0,1.0,17.0
56.0,58.0,57.0,0.99,-0.3,-0.28,-0.29,-0.14,-0.13,-0.14,-0.95,-0.94,-0.94,1.0,1.0,17.0
57.0,58.0,57.6,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.86,-0.84,-0.85,1.0,1.0,17.0
58.0,61.0,59.17,0.99,-0.25,-0.23,-0.24,-0.62,-0.59,-0.6,-0.76,-0.74,-0.75,1.0,2.0,17.0
64.0,65.0,64.4,1.01,-0.9,0.48,-0.22,-0.78,0.32,-0.19,-1.29,-0.36,-0.93,1.0,2.0,17.0
54.0,57.0,54.83,0.99,-0.41,-0.4,-0.41,-0.55,-0.53,-0.54,-0.73,-0.72,-0.73,1.0,2.0,17.0
59.0,61.0,60.33,0.99,-0.35,-0.33,-0.34,-0.3,-0.29,-0.3,-0.89,-0.88,-0.89,1.0,2.0,17.0
65.0,66.0,65.8,1.0,-0.45,0.13,-0.3,-0.59,0.26,0.16,-1.1,-0.69,-0.92,1.0,2.0,17.0
68.0,69.0,68.2,0.99,-0.27,-0.26,-0.27,-0.55,-0.54,-0.55,-0.79,-0.78,-0.78,1.0,2.0,17.0
67.0,74.0,70.43,1.0,0.49,0.5,0.5,0.11,0.12,0.12,-0.86,-0.85,-0.86,1.0,2.0,17.0
65.0,67.0,65.5,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.22,-0.93,-0.92,-0.92,1.0,2.0,17.0
52.0,62.0,55.67,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.86,-0.84,-0.85,1.0,2.0,17.0
63.0,64.0,63.29,0.99,-0.39,-0.37,-0.38,0.35,0.36,0.35,-0.85,-0.84,-0.85,1.0,3.0,17.0
80.0,84.0,82.0,0.99,-0.24,-0.23,-0.23,-0.21,-0.2,-0.21,-0.95,-0.93,-0.94,1.0,3.0,17.0
69.0,77.0,73.6,0.99,-0.24,-0.23,-0.23,-0.21,-0.2,-0.21,-0.95,-0.94,-0.94,1.0,3.0,17.0
69.0,75.0,70.33,0.99,-0.23,-0.21,-0.22,-0.26,-0.24,-0.25,-0.94,-0.93,-0.94,1.0,3.0,17.0
68.0,74.0,71.14,1.0,0.49,0.51,0.5,0.12,0.13,0.12,-0.86,-0.85,-0.85,1.0,3.0,17.0
65.0,67.0,65.33,1.0,-0.34,0.11,-0.19,-0.19,0.54,0.1,-1.44,-0.71,-0.97,1.0,3.0,17.0
70.0,73.0,71.43,1.0,0.49,0.51,0.5,0.12,0.13,0.12,-0.86,-0.85,-0.86,1.0,3.0,17.0
65.0,66.0,65.4,0.99,-0.28,-0.26,-0.27,-0.45,-0.44,-0.44,-0.85,-0.83,-0.84,1.0,3.0,17.0
73.0,81.0,78.83,0.99,-0.39,-0.05,-0.21,-1.21,0.11,-0.27,-1.0,-0.53,-0.93,1.0,3.0,17.0
61.0,69.0,63.67,1.0,0.49,0.5,0.49,0.11,0.12,0.12,-0.86,-0.85,-0.86,0.0,5.0,17.0
68.0,69.0,68.83,1.0,-0.4,-0.29,-0.31,-0.22,-0.16,-0.2,-0.94,-0.89,-0.93,0.0,0.0,21.0
70.0,72.0,70.5,1.0,-0.3,-0.29,-0.3,-0.21,-0.19,-0.2,-0.94,-0.92,-0.93,0.0,0.0,21.0
64.0,65.0,64.8,1.0,-0.4,-0.39,-0.39,0.15,0.16,0.16,-0.91,-0.9,-0.9,1.0,1.0,21.0
63.0,66.0,64.0,1.0,-0.31,-0.3,-0.3,-0.13,-0.1,-0.12,-0.96,-0.93,-0.94,1.0,1.0,21.0
60.0,61.0,60.33,1.0,-0.28,-0.26,-0.27,0.05,0.16,0.13,-0.99,-0.92,-0.95,1.0,1.0,21.0
61.0,66.0,63.33,1.0,-0.33,-0.31,-0.32,-0.16,-0.14,-0.15,-0.95,-0.92,-0.93,1.0,1.0,21.0
68.0,70.0,68.33,1.0,-0.49,-0.13,-0.26,-0.84,0.71,0.05,-1.05,-0.46,-0.92,1.0,1.0,21.0
65.0,66.0,65.17,1.0,-0.31,-0.27,-0.29,-0.3,-0.2,-0.24,-0.95,-0.9,-0.92,1.0,1.0,21.0
67.0,70.0,67.6,1.0,-0.91,0.58,-0.31,-1.56,0.77,-0.4,-1.16,-0.09,-0.75,1.0,1.0,21.0
81.0,86.0,83.17,1.0,-0.3,-0.28,-0.29,0.18,0.21,0.2,-0.94,-0.93,-0.93,1.0,1.0,21.0
62.0,63.0,62.2,1.0,-0.3,-0.26,-0.28,0.13,0.26,0.14,-1.03,-0.93,-0.95,1.0,1.0,21.0
63.0,67.0,65.4,1.0,-0.7,-0.69,-0.69,-0.29,-0.28,-0.28,-0.66,-0.65,-0.66,1.0,1.0,21.0
62.0,67.0,64.0,1.0,-0.28,-0.27,-0.28,0.17,0.18,0.18,-0.95,-0.94,-0.94,1.0,1.0,21.0
66.0,71.0,67.8,1.0,-0.39,-0.37,-0.38,-0.48,-0.37,-0.46,-0.82,-0.78,-0.8,1.0,2.0,21.0
67.0,68.0,67.5,1.0,-0.32,-0.31,-0.32,0.08,0.09,0.08,-0.96,-0.93,-0.94,1.0,2.0,21.0
66.0,66.0,66.0,1.0,-0.43,-0.42,-0.42,0.16,0.18,0.17,-0.89,-0.88,-0.89,1.0,2.0,21.0
61.0,64.0,62.5,1.0,-0.33,-0.32,-0.33,-0.23,-0.21,-0.22,-0.93,-0.91,-0.92,1.0,2.0,21.0
69.0,70.0,69.6,1.0,-0.31,-0.3,-0.3,-0.54,-0.52,-0.53,-0.8,-0.77,-0.79,1.0,2.0,21.0
68.0,86.0,72.33,1.0,-0.44,-0.43,-0.43,-0.16,-0.14,-0.15,-0.89,-0.88,-0.89,1.0,2.0,21.0
72.0,77.0,75.2,1.0,-0.32,-0.3,-0.31,-0.61,-0.59,-0.6,-0.74,-0.72,-0.73,1.0,2.0,21.0
68.0,69.0,68.33,1.0,-0.31,-0.3,-0.31,-0.59,-0.55,-0.58,-0.76,-0.74,-0.75,1.0,2.0,21.0
64.0,65.0,64.67,1.0,-0.59,-0.29,-0.4,-0.05,0.57,0.14,-1.06,-0.71,-0.89,1.0,2.0,21.0
69.0,69.0,69.0,1.0,-0.56,-0.54,-0.55,-0.02,-0.0,-0.01,-0.84,-0.82,-0.83,1.0,2.0,21.0
65.0,66.0,65.5,1.0,-0.9,-0.08,-0.45,-0.3,1.67,0.19,-0.74,0.29,-0.5,1.0,2.0,21.0
61.0,62.0,61.5,1.0,-0.34,-0.32,-0.33,0.13,0.2,0.15,-0.94,-0.92,-0.93,1.0,2.0,21.0
63.0,77.0,69.5,1.0,-0.3,-0.28,-0.29,0.11,0.13,0.12,-0.95,-0.94,-0.95,1.0,2.0,21.0
64.0,66.0,64.8,1.0,-0.53,-0.52,-0.53,0.65,0.67,0.67,-0.54,-0.52,-0.52,1.0,2.0,21.0
60.0,64.0,61.83,1.0,-0.33,-0.31,-0.32,-0.17,-0.14,-0.15,-0.95,-0.93,-0.93,1.0,2.0,21.0
65.0,66.0,65.4,1.0,-0.57,-0.54,-0.55,0.42,0.56,0.45,-0.71,-0.69,-0.7,1.0,3.0,21.0
66.0,67.0,66.17,1.0,-0.46,-0.45,-0.46,0.14,0.15,0.15,-0.88,-0.87,-0.88,1.0,3.0,21.0
66.0,68.0,67.17,1.0,-0.46,-0.45,-0.46,0.14,0.15,0.15,-0.88,-0.87,-0.88,1.0,3.0,21.0
67.0,69.0,68.0,1.0,-0.45,-0.44,-0.45,0.14,0.15,0.14,-0.89,-0.88,-0.88,1.0,3.0,21.0
61.0,70.0,66.0,1.0,-0.28,-0.25,-0.26,-0.0,0.08,0.06,-1.01,-0.89,-0.96,0.0,5.0,21.0
64.0,69.0,66.5,1.0,-0.85,-0.24,-0.45,-0.36,0.11,-0.05,-0.97,-0.5,-0.86,0.0,5.0,21.0
64.0,67.0,65.0,1.0,-0.29,-0.27,-0.28,0.15,0.16,0.15,-0.95,-0.94,-0.95,0.0,5.0,21.0
63.0,65.0,63.5,1.0,-0.29,-0.25,-0.28,0.15,0.39,0.17,-0.96,-0.92,-0.94,0.0,5.0,21.0
63.0,67.0,65.17,1.0,-0.31,-0.3,-0.3,-0.14,-0.12,-0.13,-0.95,-0.93,-0.94,0.0,5.0,21.0
66.0,73.0,69.8,1.0,-0.33,-0.31,-0.32,-0.13,-0.1,-0.11,-0.95,-0.93,-0.94,0.0,5.0,21.0
59.0,60.0,59.33,1.0,-0.36,-0.34,-0.35,-0.05,-0.04,-0.04,-0.94,-0.93,-0.93,0.0,5.0,21.0
59.0,63.0,60.4,1.0,-0.36,-0.34,-0.35,-0.06,-0.04,-0.04,-0.94,-0.93,-0.93,0.0,5.0,21.0
67.0,68.0,67.5,1.0,-0.41,-0.4,-0.4,-0.18,-0.17,-0.17,-0.9,-0.89,-0.9,0.0,5.0,21.0
65.0,68.0,66.83,1.0,-0.33,-0.31,-0.32,-0.12,-0.1,-0.11,-0.95,-0.93,-0.94,0.0,5.0,21.0
60.0,63.0,61.67,1.0,-0.29,-0.27,-0.28,0.15,0.16,0.15,-0.95,-0.94,-0.95,0.0,5.0,21.0
52.0,75.0,59.17,1.0,-0.22,-0.21,-0.21,0.31,0.33,0.32,-0.93,-0.92,-0.93,0.0,0.0,6.0
51.0,54.0,52.5,1.0,0.6,0.61,0.61,-0.31,-0.3,-0.3,-0.74,-0.73,-0.73,0.0,0.0,6.0
54.0,55.0,54.2,1.0,0.28,0.3,0.29,0.09,0.12,0.11,-0.96,-0.94,-0.95,0.0,0.0,6.0
53.0,56.0,54.4,1.0,0.6,0.61,0.61,-0.31,-0.3,-0.3,-0.74,-0.73,-0.73,0.0,0.0,6.0
58.0,70.0,64.71,1.0,0.52,0.69,0.61,-0.44,-0.15,-0.31,-0.75,-0.68,-0.72,0.0,0.0,6.0
55.0,61.0,57.86,1.01,-0.14,-0.1,-0.11,0.96,1.02,0.98,-0.24,-0.15,-0.18,0.0,0.0,6.0
55.0,55.0,55.0,1.01,-0.35,1.0,0.66,0.11,1.33,0.57,-0.32,0.45,0.03,0.0,0.0,6.0
51.0,59.0,54.83,1.0,-0.47,-0.45,-0.46,-0.17,-0.16,-0.16,-0.88,-0.87,-0.88,0.0,0.0,6.0
53.0,54.0,53.17,0.99,-0.3,-0.29,-0.3,-0.4,-0.4,-0.4,0.86,0.87,0.86,0.0,0.0,6.0
52.0,57.0,54.67,0.99,-0.3,-0.29,-0.29,-0.42,-0.42,-0.42,0.85,0.86,0.85,0.0,0.0,6.0
51.0,54.0,53.14,1.0,-0.87,-0.8,-0.85,-0.46,-0.39,-0.45,-0.34,-0.23,-0.25,0.0,0.0,6.0
54.0,59.0,55.67,1.01,-0.14,-0.1,-0.12,0.96,1.0,0.97,-0.25,-0.18,-0.22,0.0,0.0,6.0
50.0,50.0,50.0,1.0,-0.44,-0.42,-0.43,0.2,0.22,0.21,-0.89,-0.87,-0.88,0.0,0.0,6.0
64.0,69.0,66.83,1.01,-0.48,-0.27,-0.38,0.72,0.95,0.86,0.3,0.59,0.36,0.0,0.0,6.0
55.0,58.0,56.14,1.0,0.53,0.57,0.54,-0.19,-0.12,-0.18,-0.83,-0.81,-0.82,1.0,1.0,6.0
50.0,52.0,51.0,1.0,-0.44,-0.42,-0.43,0.18,0.21,0.2,-0.89,-0.88,-0.88,1.0,1.0,6.0
50.0,52.0,51.0,1.0,-0.86,-0.85,-0.86,-0.46,-0.44,-0.45,-0.26,-0.24,-0.25,1.0,1.0,6.0
50.0,50.0,50.0,1.0,-0.44,-0.43,-0.43,0.19,0.21,0.2,-0.89,-0.87,-0.88,1.0,1.0,6.0
50.0,57.0,52.6,1.0,0.25,0.26,0.25,0.03,0.04,0.04,-0.97,-0.96,-0.97,1.0,1.0,6.0
51.0,52.0,51.17,1.0,-0.44,-0.42,-0.43,0.19,0.2,0.19,-0.89,-0.88,-0.88,1.0,1.0,6.0
51.0,52.0,51.33,1.0,-0.44,-0.42,-0.43,0.18,0.2,0.19,-0.89,-0.88,-0.88,1.0,1.0,6.0
50.0,58.0,52.83,1.0,0.3,0.32,0.31,0.13,0.17,0.16,-0.95,-0.93,-0.94,1.0,1.0,6.0
54.0,57.0,54.86,0.99,-0.3,-0.29,-0.29,-0.4,-0.4,-0.4,0.86,0.86,0.86,1.0,1.0,6.0
50.0,50.0,50.0,1.0,-0.44,-0.42,-0.43,0.18,0.2,0.19,-0.89,-0.88,-0.88,1.0,1.0,6.0
50.0,53.0,52.33,1.0,-0.66,-0.65,-0.65,0.25,0.27,0.26,-0.73,-0.71,-0.71,1.0,2.0,6.0
58.0,59.0,58.83,1.0,0.3,0.32,0.31,0.14,0.17,0.16,-0.95,-0.93,-0.94,1.0,2.0,6.0
51.0,51.0,51.0,1.0,-0.66,-0.65,-0.66,0.14,0.15,0.14,-0.75,-0.74,-0.74,1.0,2.0,6.0
51.0,54.0,51.83,1.0,-0.67,-0.64,-0.66,0.24,0.28,0.26,-0.77,-0.7,-0.71,1.0,2.0,6.0
50.0,51.0,50.8,1.0,0.66,0.68,0.67,0.44,0.46,0.45,-0.6,-0.59,-0.59,1.0,3.0,6.0
52.0,54.0,53.14,1.0,0.67,0.68,0.67,0.46,0.47,0.47,-0.58,-0.57,-0.58,1.0,3.0,6.0
56.0,58.0,57.0,1.0,0.54,0.55,0.55,0.04,0.07,0.06,-0.84,-0.83,-0.84,1.0,3.0,6.0
57.0,58.0,57.83,1.0,0.67,0.68,0.67,0.43,0.44,0.43,-0.61,-0.6,-0.6,1.0,3.0,6.0
50.0,50.0,50.0,1.0,-0.68,-0.64,-0.65,0.24,0.26,0.25,-0.73,-0.7,-0.72,1.0,3.0,6.0
51.0,53.0,52.17,1.0,-0.67,-0.65,-0.65,0.1,0.16,0.13,-0.77,-0.74,-0.75,1.0,3.0,6.0
54.0,56.0,55.14,1.0,0.68,0.69,0.68,0.47,0.48,0.47,-0.57,-0.56,-0.56,1.0,3.0,6.0
54.0,57.0,54.6,1.0,0.67,0.68,0.68,0.45,0.46,0.45,-0.59,-0.58,-0.58,1.0,3.0,6.0
52.0,56.0,54.67,1.0,-0.66,-0.65,-0.65,0.12,0.14,0.13,-0.76,-0.74,-0.75,1.0,3.0,6.0
54.0,56.0,55.0,1.0,0.39,0.4,0.4,0.2,0.21,0.2,-0.9,-0.89,-0.9,0.0,5.0,6.0
51.0,55.0,52.83,1.0,0.4,0.41,0.4,0.19,0.21,0.2,-0.9,-0.89,-0.89,0.0,5.0,6.0
54.0,58.0,56.0,1.0,-0.57,-0.56,-0.57,0.04,0.06,0.05,-0.83,-0.82,-0.82,0.0,5.0,6.0
50.0,54.0,52.67,0.99,0.63,0.64,0.63,-0.77,-0.75,-0.76,0.09,0.1,0.1,0.0,5.0,6.0
54.0,56.0,55.17,1.0,-0.67,-0.65,-0.66,0.13,0.15,0.14,-0.75,-0.73,-0.74,0.0,5.0,6.0
55.0,56.0,55.17,0.99,0.63,0.64,0.63,-0.76,-0.76,-0.76,0.09,0.1,0.09,0.0,5.0,6.0
54.0,68.0,56.8,1.0,0.4,0.41,0.41,0.2,0.21,0.21,-0.9,-0.89,-0.89,0.0,5.0,6.0
51.0,52.0,51.67,1.0,-0.66,-0.65,-0.65,0.15,0.16,0.15,-0.75,-0.74,-0.74,0.0,5.0,6.0
79.0,93.0,83.2,1.0,-0.8,-0.27,-0.64,-0.88,1.16,0.4,-0.61,0.87,0.03,0.0,0.0,5.0
69.0,69.0,69.0,0.99,-0.41,-0.4,-0.41,-0.09,-0.08,-0.08,-0.91,-0.89,-0.9,0.0,0.0,5.0
73.0,75.0,74.0,1.0,0.36,1.12,0.52,0.0,0.65,0.51,-0.78,-0.21,-0.65,0.0,0.0,5.0
67.0,72.0,68.4,1.0,0.11,0.11,0.11,0.26,0.27,0.27,-0.96,-0.95,-0.95,0.0,0.0,5.0
80.0,86.0,83.33,0.99,-0.21,-0.2,-0.2,-0.95,-0.94,-0.94,0.23,0.24,0.23,1.0,1.0,5.0
69.0,73.0,70.5,0.99,-0.32,-0.31,-0.32,0.26,0.27,0.26,-0.9,-0.9,-0.9,1.0,1.0,5.0
77.0,79.0,77.4,1.0,0.08,0.08,0.08,-0.99,-0.99,-0.99,0.03,0.03,0.03,1.0,1.0,5.0
76.0,83.0,78.2,0.99,-0.39,-0.38,-0.39,-0.16,-0.15,-0.15,-0.9,-0.89,-0.9,1.0,1.0,5.0
74.0,78.0,75.83,0.99,-0.2,-0.2,-0.2,-0.95,-0.94,-0.94,0.23,0.24,0.24,1.0,1.0,5.0
77.0,86.0,81.67,0.99,-0.21,-0.2,-0.2,-0.95,-0.94,-0.94,0.23,0.23,0.23,1.0,1.0,5.0
77.0,82.0,78.0,1.0,0.16,0.17,0.16,-0.54,-0.53,-0.54,0.83,0.83,0.83,1.0,2.0,5.0
75.0,77.0,76.0,0.99,-0.18,-0.18,-0.18,-0.98,-0.97,-0.98,-0.05,-0.05,-0.05,1.0,2.0,5.0
74.0,78.0,76.5,0.99,-0.39,-0.38,-0.39,-0.16,-0.15,-0.16,-0.9,-0.89,-0.9,1.0,2.0,5.0
69.0,74.0,71.83,0.99,-0.32,-0.31,-0.31,0.27,0.29,0.27,-0.9,-0.9,-0.9,1.0,2.0,5.0
76.0,78.0,77.0,0.99,-0.3,-0.3,-0.3,0.66,0.66,0.66,-0.68,-0.68,-0.68,1.0,2.0,5.0
76.0,80.0,78.0,1.0,0.42,0.43,0.42,-0.17,-0.16,-0.16,-0.89,-0.88,-0.89,1.0,2.0,5.0
65.0,70.0,67.57,1.01,0.49,0.49,0.49,-0.19,-0.19,-0.19,0.85,0.86,0.86,1.0,2.0,5.0
73.0,75.0,73.8,0.99,-0.32,-0.31,-0.31,0.26,0.28,0.27,-0.91,-0.9,-0.9,1.0,2.0,5.0
69.0,79.0,74.29,0.99,-0.31,-0.31,-0.31,0.27,0.29,0.28,-0.9,-0.9,-0.9,1.0,2.0,5.0
73.0,75.0,73.67,1.01,0.28,0.28,0.28,0.3,0.31,0.31,0.92,0.92,0.92,1.0,3.0,5.0
77.0,80.0,77.5,1.01,0.26,0.27,0.27,0.97,0.97,0.97,-0.06,-0.05,-0.06,1.0,3.0,5.0
77.0,80.0,78.8,1.01,0.26,0.27,0.27,0.96,0.97,0.97,-0.07,-0.06,-0.07,1.0,3.0,5.0
73.0,77.0,75.4,1.01,0.27,0.28,0.27,0.3,0.3,0.3,0.92,0.92,0.92,1.0,3.0,5.0
80.0,83.0,80.67,1.01,0.2,0.2,0.2,0.98,0.99,0.98,-0.05,-0.05,-0.05,1.0,3.0,5.0
78.0,79.0,78.6,1.0,0.2,0.2,0.2,0.98,0.99,0.98,-0.05,-0.05,-0.05,1.0,3.0,5.0
74.0,77.0,75.5,1.01,0.27,0.27,0.27,0.3,0.3,0.3,0.92,0.92,0.92,1.0,3.0,5.0
77.0,78.0,77.33,1.01,0.21,0.28,0.25,0.95,0.98,0.97,-0.15,-0.0,-0.06,1.0,3.0,5.0
74.0,80.0,76.67,1.0,0.47,0.48,0.48,0.01,0.02,0.01,-0.88,-0.87,-0.87,1.0,3.0,5.0
76.0,77.0,76.33,1.0,0.25,0.26,0.26,0.97,0.97,0.97,-0.05,-0.05,-0.05,1.0,3.0,5.0
75.0,76.0,75.5,1.01,0.27,0.28,0.27,0.3,0.3,0.3,0.92,0.92,0.92,1.0,3.0,5.0
89.0,95.0,92.0,0.99,-0.08,-0.07,-0.08,0.24,0.26,0.25,-0.96,-0.96,-0.96,0.0,5.0,5.0
89.0,93.0,90.33,1.01,0.25,0.25,0.25,0.34,0.34,0.34,0.91,0.92,0.91,0.0,5.0,5.0
89.0,92.0,90.33,0.99,-0.08,-0.06,-0.07,0.24,0.26,0.25,-0.97,-0.96,-0.96,0.0,5.0,5.0
