Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
66.0,70.0,67.33,1.0,-0.06,-0.06,-0.06,-0.66,-0.65,-0.66,-0.75,-0.75,-0.75,1.0,3.0,15.0
52.0,53.0,52.83,1.0,-0.19,-0.18,-0.18,0.33,0.34,0.34,-0.93,-0.92,-0.92,1.0,3.0,15.0
65.0,68.0,66.2,1.0,-0.12,-0.11,-0.11,-0.56,-0.55,-0.56,-0.83,-0.82,-0.82,1.0,3.0,15.0
66.0,66.0,66.0,1.0,-0.3,-0.29,-0.3,-0.18,-0.17,-0.18,-0.95,-0.93,-0.94,1.0,3.0,15.0
64.0,68.0,66.5,1.0,-0.3,-0.29,-0.3,-0.19,-0.18,-0.18,-0.94,-0.93,-0.94,1.0,3.0,15.0
64.0,65.0,64.5,1.0,-0.12,-0.11,-0.11,-0.57,-0.55,-0.56,-0.83,-0.82,-0.82,1.0,3.0,15.0
52.0,59.0,54.67,1.01,-0.83,0.13,-0.17,-1.11,1.25,0.16,-1.06,0.86,-0.81,1.0,3.0,15.0
64.0,76.0,69.5,1.0,-0.12,-0.11,-0.12,-0.56,-0.54,-0.55,-0.83,-0.82,-0.83,1.0,3.0,15.0
64.0,66.0,65.67,1.0,-0.12,-0.1,-0.11,-0.58,-0.55,-0.56,-0.83,-0.81,-0.82,1.0,3.0,15.0
50.0,53.0,50.67,1.0,-0.06,-0.04,-0.05,-0.58,-0.57,-0.58,-0.82,-0.81,-0.82,0.0,5.0,15.0
58.0,63.0,61.0,1.0,-0.04,-0.03,-0.03,-0.58,-0.56,-0.57,-0.83,-0.81,-0.82,0.0,5.0,15.0
58.0,61.0,59.0,1.0,0.07,0.08,0.08,-0.48,-0.48,-0.48,-0.88,-0.87,-0.87,0.0,5.0,15.0
57.0,59.0,58.0,1.0,0.07,0.08,0.08,-0.49,-0.47,-0.48,-0.88,-0.87,-0.88,0.0,5.0,15.0
55.0,58.0,56.33,1.0,0.08,0.09,0.08,-0.46,-0.45,-0.45,-0.89,-0.88,-0.89,0.0,5.0,15.0
60.0,61.0,60.83,1.0,-0.38,0.3,0.14,-1.28,-0.45,-0.92,-0.89,0.42,0.24,0.0,0.0,7.0
70.0,80.0,73.86,1.0,0.04,0.04,0.04,-0.99,-0.98,-0.99,0.14,0.16,0.15,0.0,0.0,7.0
66.0,70.0,67.0,1.0,0.04,0.04,0.04,-0.99,-0.98,-0.99,0.14,0.16,0.15,0.0,0.0,7.0
70.0,74.0,72.5,0.99,-0.05,-0.02,-0.03,0.15,0.17,0.16,-0.98,-0.97,-0.98,0.0,0.0,7.0
60.0,61.0,60.5,1.0,0.11,0.12,0.11,-0.94,-0.93,-0.94,0.32,0.34,0.33,0.0,0.0,7.0
69.0,71.0,70.2,1.0,0.65,0.66,0.65,0.73,0.76,0.76,-0.04,0.01,-0.02,1.0,1.0,7.0
76.0,80.0,78.5,1.01,0.25,0.26,0.26,-0.27,-0.26,-0.27,0.93,0.94,0.94,1.0,1.0,7.0
58.0,59.0,58.5,1.01,-0.57,0.18,-0.07,-1.5,0.38,-0.37,-1.12,0.42,-0.35,1.0,2.0,7.0
69.0,73.0,69.8,1.01,0.25,0.26,0.26,-0.27,-0.26,-0.27,0.93,0.94,0.94,1.0,2.0,7.0
65.0,66.0,65.57,0.99,-0.25,-0.24,-0.24,-0.28,-0.27,-0.27,-0.93,-0.92,-0.92,1.0,2.0,7.0
59.0,68.0,62.83,1.0,0.17,0.18,0.17,-0.91,-0.89,-0.9,0.4,0.43,0.41,1.0,2.0,7.0
72.0,75.0,73.67,0.99,-0.05,-0.04,-0.05,0.15,0.16,0.16,-0.98,-0.97,-0.98,1.0,2.0,7.0
59.0,61.0,60.33,0.99,-0.22,-0.21,-0.22,0.12,0.14,0.13,-0.96,-0.95,-0.96,1.0,3.0,7.0
59.0,61.0,60.0,0.99,-0.22,-0.21,-0.22,0.12,0.14,0.13,-0.96,-0.95,-0.96,1.0,3.0,7.0
72.0,76.0,73.67,0.99,-0.31,-0.15,-0.18,-1.06,0.39,0.17,-0.98,0.13,-0.83,0.0,5.0,7.0
73.0,74.0,73.29,0.99,-0.15,-0.12,-0.13,0.23,0.38,0.33,-0.95,-0.91,-0.93,0.0,5.0,7.0
71.0,74.0,72.4,0.99,-0.58,0.69,-0.11,-0.01,1.33,0.34,-1.19,-0.16,-0.9,0.0,5.0,7.0
72.0,75.0,73.17,0.99,-0.17,-0.16,-0.16,0.3,0.33,0.32,-0.93,-0.92,-0.92,0.0,5.0,7.0
72.0,75.0,73.2,1.0,0.24,0.25,0.24,-0.91,-0.9,-0.91,0.35,0.36,0.35,0.0,5.0,7.0
81.0,84.0,83.0,1.01,-0.24,0.97,0.41,-1.22,0.8,-0.55,-1.13,-0.14,-0.66,0.0,0.0,18.0
75.0,78.0,76.4,1.0,-0.07,-0.07,-0.07,-0.46,-0.46,-0.46,0.88,0.89,0.88,1.0,1.0,18.0
67.0,80.0,70.67,1.0,0.35,0.35,0.35,-0.51,-0.5,-0.51,0.78,0.79,0.79,1.0,1.0,18.0
69.0,74.0,71.17,1.0,0.35,0.35,0.35,-0.51,-0.5,-0.51,0.78,0.79,0.79,1.0,1.0,18.0
83.0,86.0,85.0,1.0,0.34,0.34,0.34,-0.92,-0.92,-0.92,0.19,0.21,0.2,1.0,2.0,18.0
80.0,84.0,82.0,1.0,0.34,0.34,0.34,-0.92,-0.92,-0.92,0.2,0.21,0.2,1.0,2.0,18.0
84.0,86.0,85.0,1.0,0.34,0.34,0.34,-0.92,-0.92,-0.92,0.19,0.21,0.2,1.0,2.0,18.0
81.0,84.0,83.17,1.0,0.26,0.26,0.26,-0.81,-0.8,-0.81,-0.54,-0.53,-0.54,1.0,3.0,18.0
71.0,77.0,73.33,1.0,0.35,0.36,0.35,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,3.0,18.0
78.0,81.0,80.0,1.0,0.35,0.36,0.35,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,3.0,18.0
81.0,86.0,83.83,1.0,0.25,0.26,0.26,-0.81,-0.8,-0.8,-0.55,-0.54,-0.54,1.0,3.0,18.0
82.0,85.0,84.0,1.0,0.34,0.34,0.34,-0.93,-0.92,-0.92,0.19,0.2,0.19,1.0,3.0,18.0
77.0,83.0,79.83,1.0,0.35,0.36,0.36,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,3.0,18.0
86.0,86.0,86.0,1.0,0.26,0.26,0.26,-0.74,-0.73,-0.73,-0.64,-0.63,-0.63,1.0,3.0,18.0
80.0,85.0,81.17,1.0,0.25,0.26,0.26,-0.81,-0.79,-0.8,-0.55,-0.54,-0.55,1.0,3.0,18.0
72.0,74.0,73.33,1.0,0.35,0.36,0.36,-0.51,-0.5,-0.5,0.78,0.79,0.79,1.0,3.0,18.0
64.0,66.0,65.0,1.0,0.34,0.35,0.35,-0.51,-0.51,-0.51,0.78,0.79,0.79,0.0,5.0,18.0
75.0,78.0,76.17,1.0,0.25,0.25,0.25,-0.73,-0.72,-0.73,-0.65,-0.64,-0.65,0.0,5.0,18.0
70.0,71.0,70.67,1.0,0.55,0.56,0.56,-0.36,-0.35,-0.36,-0.76,-0.75,-0.75,0.0,5.0,18.0
60.0,60.0,60.0,0.99,-0.06,-0.06,-0.06,-0.35,-0.34,-0.34,-0.93,-0.93,-0.93,0.0,0.0,20.0
72.0,73.0,72.4,0.99,-0.13,-0.11,-0.12,-0.16,-0.12,-0.14,-0.99,-0.97,-0.98,0.0,0.0,20.0
65.0,65.0,65.0,0.99,-0.06,-0.05,-0.06,-0.36,-0.35,-0.36,-0.93,-0.92,-0.92,0.0,0.0,20.0
61.0,61.0,61.0,0.99,-0.06,-0.06,-0.06,-0.35,-0.34,-0.34,-0.93,-0.93,-0.93,0.0,0.0,20.0
73.0,75.0,73.86,0.99,-0.13,-0.12,-0.13,-0.4,-0.39,-0.39,-0.91,-0.9,-0.9,0.0,0.0,20.0
61.0,71.0,65.5,0.99,-0.11,-0.1,-0.1,-0.21,-0.2,-0.2,-0.97,-0.96,-0.97,1.0,1.0,20.0
67.0,68.0,67.8,0.99,-0.11,-0.09,-0.1,-0.11,-0.1,-0.11,-0.99,-0.98,-0.98,1.0,1.0,20.0
69.0,70.0,69.5,1.0,-0.18,-0.17,-0.17,0.51,0.52,0.52,-0.84,-0.83,-0.83,1.0,1.0,20.0
67.0,69.0,67.83,1.0,-0.18,-0.17,-0.17,0.51,0.52,0.52,-0.84,-0.83,-0.84,1.0,1.0,20.0
72.0,75.0,73.2,1.0,-0.18,-0.17,-0.17,0.52,0.52,0.52,-0.84,-0.83,-0.83,1.0,1.0,20.0
65.0,66.0,65.67,0.99,-0.1,-0.1,-0.1,-0.07,-0.07,-0.07,-0.99,-0.98,-0.99,1.0,1.0,20.0
62.0,63.0,62.17,0.99,-0.06,-0.05,-0.06,-0.36,-0.35,-0.36,-0.93,-0.92,-0.93,1.0,1.0,20.0
66.0,68.0,67.0,0.99,-0.1,-0.09,-0.1,-0.11,-0.11,-0.11,-0.99,-0.98,-0.98,1.0,1.0,20.0
64.0,65.0,64.17,0.99,-0.11,-0.09,-0.1,-0.22,-0.17,-0.2,-0.97,-0.95,-0.97,1.0,1.0,20.0
68.0,72.0,70.83,1.0,-0.18,-0.17,-0.17,0.51,0.51,0.51,-0.84,-0.83,-0.84,1.0,1.0,20.0
63.0,66.0,64.5,0.99,-0.1,-0.09,-0.1,-0.11,-0.11,-0.11,-0.99,-0.98,-0.98,1.0,1.0,20.0
68.0,69.0,68.17,1.0,-0.18,-0.17,-0.17,0.51,0.51,0.51,-0.84,-0.84,-0.84,1.0,1.0,20.0
66.0,68.0,67.4,0.99,-0.04,-0.04,-0.04,-0.38,-0.37,-0.37,-0.92,-0.92,-0.92,1.0,1.0,20.0
66.0,70.0,67.4,0.99,-0.1,-0.09,-0.1,-0.12,-0.11,-0.11,-0.99,-0.98,-0.98,1.0,1.0,20.0
65.0,66.0,65.83,0.99,-0.11,-0.09,-0.1,-0.12,-0.11,-0.11,-0.99,-0.97,-0.98,1.0,1.0,20.0
65.0,71.0,66.5,0.99,0.07,0.08,0.07,-0.57,-0.56,-0.57,-0.82,-0.81,-0.81,1.0,2.0,20.0
68.0,68.0,68.0,0.99,-0.04,-0.04,-0.04,-0.38,-0.38,-0.38,-0.92,-0.91,-0.92,1.0,3.0,20.0
74.0,75.0,74.2,0.99,-0.05,-0.04,-0.04,-0.38,-0.37,-0.38,-0.92,-0.91,-0.92,1.0,3.0,20.0
64.0,65.0,64.8,0.99,-0.11,-0.1,-0.11,-0.18,-0.18,-0.18,-0.97,-0.97,-0.97,0.0,5.0,20.0
63.0,68.0,66.6,0.99,-0.04,-0.03,-0.04,-0.44,-0.43,-0.43,-0.9,-0.89,-0.89,0.0,5.0,20.0
73.0,82.0,76.17,1.0,-0.63,-0.46,-0.51,-0.95,-0.74,-0.84,-0.1,0.26,0.1,0.0,0.0,11.0
54.0,59.0,56.17,1.0,-0.23,-0.22,-0.23,-0.47,-0.46,-0.47,0.85,0.86,0.86,0.0,0.0,11.0
63.0,64.0,63.4,0.99,-0.93,-0.35,-0.5,-0.93,0.03,-0.74,-1.01,0.66,-0.09,0.0,0.0,11.0
51.0,53.0,52.0,1.0,0.14,0.15,0.14,0.01,0.01,0.01,0.99,1.0,0.99,1.0,1.0,11.0
57.0,61.0,59.17,1.0,0.57,0.58,0.57,-0.02,-0.02,-0.02,-0.82,-0.81,-0.81,1.0,1.0,11.0
56.0,59.0,56.83,1.0,0.29,0.3,0.3,0.08,0.09,0.08,-0.95,-0.94,-0.95,1.0,1.0,11.0
57.0,59.0,57.86,1.0,-0.23,-0.22,-0.23,-0.47,-0.46,-0.47,0.85,0.86,0.86,1.0,1.0,11.0
60.0,64.0,61.17,1.0,-0.36,-0.34,-0.35,-0.47,-0.46,-0.46,-0.81,-0.8,-0.81,1.0,1.0,11.0
53.0,56.0,54.5,1.0,-0.33,-0.32,-0.32,-0.43,-0.43,-0.43,0.84,0.85,0.85,1.0,1.0,11.0
55.0,59.0,56.83,1.0,-0.38,-0.38,-0.38,-0.92,-0.91,-0.92,0.09,0.1,0.09,1.0,1.0,11.0
60.0,60.0,60.0,1.0,0.17,0.18,0.18,0.25,0.26,0.25,0.95,0.96,0.96,1.0,2.0,11.0
57.0,58.0,57.67,0.99,-0.16,-0.15,-0.16,-0.03,-0.02,-0.03,-0.99,-0.98,-0.98,1.0,2.0,11.0
59.0,59.0,59.0,1.0,-0.71,-0.15,-0.24,-0.98,-0.01,-0.17,-1.07,0.08,-0.84,1.0,2.0,11.0
55.0,56.0,55.17,1.0,-0.51,-0.5,-0.51,-0.19,-0.19,-0.19,0.84,0.85,0.85,1.0,2.0,11.0
54.0,58.0,56.67,1.0,0.13,0.13,0.13,0.02,0.03,0.03,0.99,1.0,1.0,1.0,2.0,11.0
52.0,54.0,53.2,1.0,-0.33,-0.27,-0.32,-0.43,-0.39,-0.43,0.84,0.89,0.85,1.0,2.0,11.0
56.0,57.0,56.67,0.99,-0.4,-0.39,-0.4,-0.55,-0.52,-0.54,-0.74,-0.73,-0.74,1.0,2.0,11.0
55.0,57.0,55.83,0.99,-0.4,-0.39,-0.4,-0.56,-0.52,-0.54,-0.74,-0.73,-0.74,1.0,2.0,11.0
63.0,68.0,65.5,1.0,0.13,0.14,0.13,0.05,0.07,0.05,0.99,1.0,0.99,1.0,2.0,11.0
59.0,59.0,59.0,1.0,0.57,0.58,0.57,-0.03,-0.01,-0.02,-0.82,-0.81,-0.81,1.0,2.0,11.0
59.0,63.0,60.67,1.0,-0.24,-0.23,-0.23,0.25,0.27,0.26,-0.94,-0.93,-0.93,1.0,2.0,11.0
54.0,55.0,54.33,0.99,-0.37,-0.36,-0.37,-0.42,-0.41,-0.41,-0.83,-0.82,-0.83,1.0,2.0,11.0
54.0,56.0,55.0,1.0,-0.53,-0.52,-0.52,-0.08,-0.08,-0.08,0.85,0.86,0.85,1.0,2.0,11.0
55.0,57.0,55.8,1.0,-0.23,-0.22,-0.22,0.24,0.26,0.25,-0.94,-0.93,-0.94,1.0,3.0,11.0
56.0,58.0,57.5,0.99,-0.4,-0.39,-0.4,-0.55,-0.52,-0.53,-0.75,-0.73,-0.74,1.0,3.0,11.0
53.0,56.0,54.67,0.99,-0.4,-0.39,-0.4,-0.55,-0.52,-0.53,-0.75,-0.73,-0.74,1.0,3.0,11.0
55.0,56.0,55.17,1.0,0.14,0.14,0.14,0.02,0.03,0.02,0.99,1.0,0.99,1.0,3.0,11.0
56.0,58.0,57.33,0.99,-0.4,-0.39,-0.4,-0.55,-0.52,-0.54,-0.74,-0.73,-0.74,1.0,3.0,11.0
62.0,67.0,63.83,1.0,-0.54,0.26,0.13,-1.1,-0.64,-0.91,0.08,0.79,0.25,0.0,5.0,11.0
62.0,64.0,63.2,0.99,-0.36,-0.35,-0.36,-0.05,-0.04,-0.05,-0.93,-0.92,-0.93,0.0,5.0,11.0
62.0,85.0,71.67,1.0,-0.2,-0.19,-0.2,0.02,0.02,0.02,0.98,0.99,0.98,0.0,5.0,11.0
61.0,66.0,63.5,1.0,0.11,0.12,0.12,-0.73,-0.72,-0.73,0.68,0.69,0.68,0.0,5.0,11.0
62.0,64.0,63.17,1.0,-0.49,0.8,0.37,-0.42,0.3,-0.15,-1.06,-0.61,-0.86,0.0,5.0,11.0
56.0,56.0,56.0,1.0,-0.25,-0.24,-0.24,0.13,0.13,0.13,0.96,0.97,0.97,0.0,5.0,11.0
54.0,54.0,54.0,1.0,-0.38,-0.38,-0.38,-0.49,-0.48,-0.48,0.77,0.8,0.79,0.0,5.0,11.0
54.0,54.0,54.0,1.0,-0.27,-0.27,-0.27,0.21,0.22,0.22,0.94,0.95,0.94,0.0,5.0,11.0
60.0,70.0,67.4,0.99,-0.34,-0.33,-0.33,-0.05,-0.04,-0.05,-0.94,-0.93,-0.94,0.0,5.0,11.0
87.0,90.0,89.0,0.99,-0.4,-0.39,-0.39,-0.09,-0.07,-0.08,-0.92,-0.9,-0.91,0.0,0.0,22.0
88.0,90.0,88.86,1.0,-0.81,-0.79,-0.8,-0.57,-0.56,-0.56,-0.2,-0.19,-0.19,0.0,0.0,22.0
87.0,90.0,88.43,1.0,-0.66,-0.64,-0.65,-0.59,-0.58,-0.59,-0.49,-0.47,-0.48,1.0,1.0,22.0
80.0,80.0,80.0,1.0,-0.63,-0.61,-0.62,-0.68,-0.67,-0.68,-0.39,-0.37,-0.38,1.0,1.0,22.0
88.0,90.0,89.29,1.0,-0.65,-0.64,-0.65,-0.59,-0.58,-0.59,-0.49,-0.47,-0.48,1.0,2.0,22.0
89.0,90.0,89.67,1.0,-0.66,-0.64,-0.65,-0.59,-0.58,-0.59,-0.49,-0.47,-0.48,1.0,2.0,22.0
86.0,87.0,86.43,1.0,-0.61,-0.59,-0.6,-0.77,-0.77,-0.77,-0.2,-0.18,-0.19,1.0,2.0,22.0
84.0,85.0,84.71,1.0,-0.59,-0.58,-0.59,-0.59,-0.58,-0.58,-0.56,-0.55,-0.55,1.0,2.0,22.0
86.0,91.0,88.33,1.0,-0.65,-0.64,-0.64,-0.59,-0.58,-0.59,-0.49,-0.47,-0.48,1.0,2.0,22.0
88.0,89.0,88.43,1.0,-0.65,-0.64,-0.64,-0.59,-0.58,-0.59,-0.49,-0.47,-0.48,1.0,3.0,22.0
77.0,80.0,78.5,0.99,-0.51,-0.5,-0.5,-0.68,-0.68,-0.68,-0.53,-0.51,-0.52,1.0,3.0,22.0
78.0,80.0,79.0,1.0,-0.64,-0.62,-0.63,-0.68,-0.67,-0.67,-0.39,-0.37,-0.38,1.0,3.0,22.0
73.0,76.0,74.5,0.99,-0.55,-0.54,-0.54,-0.38,-0.37,-0.37,-0.75,-0.74,-0.75,1.0,3.0,22.0
76.0,80.0,78.5,0.99,-0.5,-0.49,-0.49,-0.73,-0.72,-0.72,-0.47,-0.46,-0.47,1.0,3.0,22.0
76.0,77.0,76.33,0.99,-0.55,-0.53,-0.54,-0.37,-0.36,-0.37,-0.75,-0.75,-0.75,1.0,3.0,22.0
73.0,75.0,73.6,0.99,-0.63,-0.61,-0.62,-0.68,-0.67,-0.68,-0.39,-0.37,-0.38,1.0,3.0,22.0
75.0,86.0,82.17,0.99,-0.51,-0.5,-0.5,-0.69,-0.68,-0.68,-0.53,-0.51,-0.52,1.0,3.0,22.0
88.0,89.0,88.2,1.0,-0.65,-0.64,-0.64,-0.59,-0.59,-0.59,-0.49,-0.47,-0.48,1.0,3.0,22.0
78.0,79.0,78.57,0.99,-0.55,-0.54,-0.54,-0.37,-0.36,-0.37,-0.75,-0.75,-0.75,1.0,3.0,22.0
72.0,110.0,87.29,1.0,-0.63,-0.61,-0.62,-0.68,-0.67,-0.68,-0.39,-0.37,-0.38,1.0,3.0,22.0
85.0,88.0,86.86,1.0,-0.65,-0.63,-0.64,-0.6,-0.59,-0.59,-0.48,-0.47,-0.48,1.0,3.0,22.0
80.0,82.0,80.57,0.99,-0.49,-0.48,-0.49,-0.73,-0.71,-0.72,-0.49,-0.47,-0.48,0.0,5.0,22.0
78.0,85.0,80.5,0.99,-0.57,-0.56,-0.56,-0.62,-0.61,-0.62,-0.54,-0.53,-0.54,0.0,5.0,22.0
79.0,80.0,79.29,0.99,-0.54,-0.53,-0.53,-0.7,-0.69,-0.7,-0.47,-0.46,-0.47,0.0,5.0,22.0
80.0,83.0,81.71,0.99,-0.54,-0.53,-0.53,-0.6,-0.57,-0.58,-0.63,-0.59,-0.6,0.0,5.0,22.0
93.0,97.0,95.29,1.0,0.42,0.44,0.43,0.64,0.65,0.64,-0.64,-0.62,-0.63,0.0,0.0,24.0
76.0,76.0,76.0,0.99,-0.44,0.46,-0.21,-0.57,1.05,0.78,-1.11,0.54,-0.29,0.0,0.0,24.0
91.0,92.0,91.67,0.99,-0.2,-0.19,-0.2,0.38,0.4,0.4,-0.9,-0.88,-0.89,0.0,0.0,24.0
76.0,97.0,88.86,1.0,0.03,0.04,0.04,0.36,0.37,0.36,-0.93,-0.92,-0.93,0.0,0.0,24.0
80.0,94.0,88.2,0.99,0.04,0.04,0.04,0.36,0.36,0.36,-0.93,-0.92,-0.93,0.0,0.0,24.0
75.0,79.0,77.4,0.99,0.04,0.05,0.04,0.35,0.36,0.36,-0.93,-0.92,-0.93,0.0,0.0,24.0
76.0,78.0,77.0,1.0,0.03,0.04,0.04,0.36,0.36,0.36,-0.93,-0.92,-0.93,0.0,0.0,24.0
74.0,78.0,76.83,0.99,0.05,0.06,0.05,0.13,0.14,0.14,-0.99,-0.98,-0.98,0.0,0.0,24.0
87.0,88.0,87.5,0.99,-0.51,-0.5,-0.51,0.09,0.12,0.1,-0.85,-0.84,-0.85,1.0,1.0,24.0
91.0,95.0,92.71,1.0,0.42,0.45,0.43,0.64,0.65,0.64,-0.64,-0.61,-0.63,1.0,1.0,24.0
99.0,110.0,104.5,1.0,0.42,0.43,0.43,0.63,0.64,0.64,-0.64,-0.63,-0.64,1.0,2.0,24.0
87.0,88.0,87.8,0.99,-0.19,-0.19,-0.19,0.5,0.51,0.5,-0.84,-0.83,-0.84,1.0,2.0,24.0
94.0,98.0,96.5,1.0,0.42,0.44,0.43,0.64,0.65,0.64,-0.64,-0.62,-0.63,1.0,2.0,24.0
90.0,92.0,91.0,1.0,0.55,0.58,0.56,0.34,0.35,0.34,-0.76,-0.73,-0.75,1.0,3.0,24.0
89.0,92.0,91.0,1.0,0.56,0.58,0.57,0.34,0.35,0.35,-0.76,-0.73,-0.74,1.0,3.0,24.0
90.0,92.0,91.14,0.99,-0.11,-0.1,-0.11,0.57,0.58,0.58,-0.81,-0.8,-0.8,1.0,3.0,24.0
89.0,95.0,91.57,1.0,0.55,0.57,0.56,0.33,0.34,0.33,-0.77,-0.74,-0.76,1.0,3.0,24.0
87.0,91.0,90.17,1.0,0.56,0.57,0.56,0.34,0.35,0.34,-0.77,-0.73,-0.75,1.0,3.0,24.0
89.0,92.0,90.2,1.0,0.55,0.57,0.56,0.32,0.33,0.33,-0.78,-0.75,-0.76,1.0,3.0,24.0
92.0,95.0,93.8,0.99,-0.15,-0.14,-0.15,0.6,0.61,0.61,-0.78,-0.77,-0.77,1.0,3.0,24.0
64.0,65.0,64.5,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.21,-0.93,-0.92,-0.92,0.0,0.0,17.0
65.0,67.0,66.0,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.22,-0.93,-0.92,-0.92,0.0,0.0,17.0
66.0,67.0,66.5,0.99,-0.27,-0.26,-0.27,-0.55,-0.53,-0.54,-0.8,-0.78,-0.79,0.0,0.0,17.0
66.0,70.0,66.83,0.99,-0.36,-0.35,-0.36,0.39,0.4,0.4,-0.84,-0.83,-0.84,0.0,0.0,17.0
62.0,63.0,62.57,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.21,-0.93,-0.92,-0.92,0.0,0.0,17.0
64.0,66.0,64.67,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.21,-0.93,-0.92,-0.92,0.0,0.0,17.0
57.0,58.0,57.6,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.86,-0.84,-0.85,1.0,1.0,17.0
56.0,62.0,59.0,0.99,-0.41,-0.4,-0.41,-0.55,-0.53,-0.54,-0.74,-0.72,-0.73,1.0,1.0,17.0
64.0,64.0,64.0,0.99,-0.33,-0.12,-0.27,-0.45,-0.08,-0.25,-1.02,-0.86,-0.92,1.0,1.0,17.0
66.0,67.0,66.17,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.22,-0.93,-0.92,-0.92,1.0,1.0,17.0
67.0,70.0,68.86,0.99,-0.27,-0.26,-0.27,-0.56,-0.54,-0.55,-0.79,-0.77,-0.78,1.0,2.0,17.0
59.0,63.0,61.0,0.99,-0.2,-0.19,-0.2,-0.02,-0.0,-0.01,-0.98,-0.97,-0.97,1.0,2.0,17.0
65.0,66.0,65.67,1.03,-0.08,1.48,0.76,-0.65,1.19,0.52,-0.87,0.23,-0.27,1.0,2.0,17.0
65.0,67.0,65.86,0.99,-0.38,-0.37,-0.38,0.34,0.36,0.35,-0.86,-0.84,-0.85,1.0,2.0,17.0
66.0,79.0,72.67,0.99,-0.34,-0.33,-0.34,-0.3,-0.29,-0.29,-0.89,-0.88,-0.89,1.0,2.0,17.0
64.0,65.0,64.17,0.99,-0.28,-0.27,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,1.0,2.0,17.0
61.0,67.0,64.2,0.99,-0.21,-0.16,-0.19,-0.02,0.06,0.0,-0.99,-0.96,-0.98,1.0,2.0,17.0
64.0,65.0,64.57,0.99,-0.3,-0.29,-0.3,0.21,0.22,0.21,-0.93,-0.92,-0.92,1.0,2.0,17.0
61.0,63.0,61.83,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.83,-0.84,1.0,3.0,17.0
67.0,69.0,68.0,0.99,-0.25,-0.24,-0.25,-0.0,0.0,-0.0,-0.97,-0.95,-0.96,1.0,3.0,17.0
63.0,64.0,63.5,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,1.0,3.0,17.0
68.0,73.0,70.6,1.0,0.49,0.5,0.5,0.11,0.13,0.12,-0.86,-0.85,-0.86,1.0,3.0,17.0
62.0,64.0,62.8,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.83,-0.85,1.0,3.0,17.0
69.0,75.0,71.6,1.01,-0.7,-0.06,-0.23,-1.43,0.49,-0.31,-1.26,-0.11,-0.9,1.0,3.0,17.0
66.0,73.0,69.17,0.99,-0.2,-0.19,-0.19,-0.27,-0.26,-0.27,-0.94,-0.93,-0.94,1.0,3.0,17.0
78.0,83.0,80.5,0.99,-0.23,-0.21,-0.22,-0.26,-0.24,-0.25,-0.94,-0.93,-0.94,1.0,3.0,17.0
63.0,64.0,63.29,0.99,-0.39,-0.37,-0.38,0.35,0.36,0.35,-0.85,-0.84,-0.85,1.0,3.0,17.0
62.0,65.0,63.71,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,1.0,3.0,17.0
62.0,64.0,62.43,0.99,-0.28,-0.27,-0.27,-0.45,-0.43,-0.44,-0.85,-0.83,-0.84,1.0,3.0,17.0
56.0,61.0,58.29,0.99,-0.28,-0.26,-0.27,-0.45,-0.43,-0.44,-0.85,-0.84,-0.85,0.0,5.0,17.0
76.0,80.0,77.2,1.0,0.22,0.23,0.23,-0.36,-0.35,-0.35,-0.91,-0.9,-0.91,0.0,0.0,19.0
76.0,80.0,77.33,1.0,0.2,0.23,0.22,-0.38,-0.33,-0.36,-0.93,-0.9,-0.91,0.0,0.0,19.0
59.0,64.0,62.0,1.0,0.22,0.23,0.22,-0.05,-0.05,-0.05,-0.97,-0.97,-0.97,0.0,0.0,19.0
73.0,77.0,76.0,1.0,0.64,0.66,0.65,0.17,0.19,0.18,-0.74,-0.73,-0.74,0.0,0.0,19.0
72.0,77.0,73.8,1.0,0.22,0.23,0.23,-0.34,-0.33,-0.33,-0.92,-0.91,-0.91,0.0,0.0,19.0
71.0,75.0,73.17,1.0,0.22,0.23,0.22,-0.37,-0.36,-0.36,-0.91,-0.9,-0.9,0.0,0.0,19.0
77.0,98.0,85.17,1.0,0.22,0.23,0.23,-0.34,-0.33,-0.33,-0.92,-0.91,-0.91,0.0,0.0,19.0
