Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
64.0,71.0,67.57,1.0,-0.59,-0.58,-0.58,0.24,0.26,0.25,-0.78,-0.77,-0.78,0.0,5.0,1.0
69.0,70.0,69.14,1.0,-0.56,-0.55,-0.55,0.31,0.33,0.32,-0.78,-0.77,-0.77,0.0,0.0,1.0
64.0,67.0,64.83,1.0,-0.56,-0.55,-0.55,0.31,0.32,0.32,-0.78,-0.77,-0.78,0.0,0.0,1.0
63.0,67.0,64.67,1.0,-0.55,-0.54,-0.55,0.37,0.38,0.38,-0.76,-0.75,-0.75,0.0,0.0,1.0
65.0,68.0,66.83,1.0,-0.59,-0.58,-0.58,0.24,0.26,0.25,-0.78,-0.77,-0.78,0.0,5.0,1.0
60.0,61.0,60.33,0.99,-0.3,-0.29,-0.29,-0.5,-0.49,-0.5,0.81,0.81,0.81,0.0,0.0,1.0
66.0,68.0,66.67,1.0,-0.59,-0.58,-0.58,0.24,0.26,0.25,-0.78,-0.77,-0.78,0.0,5.0,1.0
63.0,63.0,63.0,1.0,-0.38,-0.37,-0.38,-0.15,-0.13,-0.14,-0.92,-0.91,-0.92,0.0,5.0,1.0
60.0,66.0,62.6,0.99,-0.03,0.03,-0.02,-0.9,-0.79,-0.88,0.43,0.59,0.45,0.0,5.0,1.0
66.0,68.0,67.2,1.0,-0.56,-0.55,-0.55,0.31,0.33,0.32,-0.78,-0.77,-0.77,0.0,0.0,1.0
60.0,62.0,61.0,0.99,-0.03,-0.02,-0.02,-0.89,-0.89,-0.89,0.44,0.45,0.45,0.0,5.0,1.0
59.0,61.0,60.17,1.0,-0.52,-0.5,-0.51,0.05,0.16,0.11,-0.88,-0.84,-0.86,0.0,5.0,1.0
64.0,68.0,65.33,1.0,-0.56,-0.55,-0.55,0.31,0.33,0.32,-0.78,-0.77,-0.77,0.0,0.0,1.0
65.0,67.0,66.14,1.0,-0.55,-0.55,-0.55,0.28,0.3,0.29,-0.81,-0.77,-0.79,0.0,0.0,1.0
61.0,63.0,62.5,0.99,-0.07,-0.07,-0.07,-0.84,-0.83,-0.83,0.53,0.54,0.53,0.0,0.0,1.0
61.0,64.0,62.17,1.0,-0.38,-0.37,-0.37,-0.15,-0.1,-0.14,-0.92,-0.91,-0.92,0.0,5.0,1.0
62.0,64.0,63.33,1.0,-0.56,-0.55,-0.55,0.31,0.33,0.32,-0.78,-0.77,-0.77,0.0,0.0,1.0
62.0,64.0,62.4,1.0,-0.59,-0.58,-0.58,0.24,0.26,0.25,-0.78,-0.77,-0.78,0.0,5.0,1.0
62.0,86.0,72.8,0.99,-0.15,0.1,0.02,-0.96,-0.28,-0.83,0.38,0.92,0.5,0.0,5.0,1.0
61.0,61.0,61.0,0.99,0.07,0.08,0.07,-0.9,-0.89,-0.9,0.41,0.42,0.42,0.0,5.0,1.0
66.0,67.0,66.83,1.0,-0.68,-0.62,-0.64,-0.33,-0.23,-0.27,-0.74,-0.7,-0.72,0.0,0.0,1.0
60.0,66.0,63.0,1.0,-0.57,-0.56,-0.56,0.16,0.18,0.17,-0.82,-0.8,-0.81,1.0,2.0,1.0
68.0,69.0,68.5,1.0,-0.55,-0.54,-0.55,0.24,0.25,0.24,-0.81,-0.8,-0.81,1.0,2.0,1.0
62.0,75.0,65.67,1.0,-0.5,-0.49,-0.49,0.06,0.08,0.07,-0.87,-0.86,-0.87,1.0,2.0,1.0
58.0,59.0,58.33,0.99,-0.17,-0.17,-0.17,-0.4,-0.39,-0.39,0.89,0.9,0.9,1.0,2.0,1.0
67.0,68.0,67.33,1.0,-0.56,-0.55,-0.55,-0.01,0.01,-0.0,-0.84,-0.83,-0.84,1.0,3.0,1.0
57.0,59.0,57.8,1.0,-0.4,-0.39,-0.4,0.09,0.11,0.1,-0.92,-0.91,-0.92,1.0,2.0,1.0
68.0,70.0,68.33,1.0,-0.55,-0.54,-0.55,0.21,0.25,0.24,-0.82,-0.8,-0.81,1.0,2.0,1.0
63.0,69.0,65.83,1.0,-0.41,-0.4,-0.4,0.29,0.31,0.3,-0.87,-0.86,-0.87,1.0,3.0,1.0
54.0,63.0,59.0,1.0,-0.44,-0.43,-0.44,-0.3,-0.28,-0.29,-0.86,-0.85,-0.85,1.0,2.0,1.0
60.0,63.0,61.33,1.0,-0.41,-0.4,-0.4,-0.39,-0.37,-0.37,-0.84,-0.83,-0.83,1.0,2.0,1.0
61.0,61.0,61.0,0.99,-0.11,-0.11,-0.11,-0.74,-0.73,-0.73,0.66,0.66,0.66,1.0,2.0,1.0
57.0,66.0,62.0,1.0,-0.45,-0.44,-0.45,-0.37,-0.35,-0.36,-0.83,-0.81,-0.82,1.0,2.0,1.0
65.0,93.0,77.6,0.99,-0.42,-0.42,-0.42,-0.9,-0.9,-0.9,0.09,0.1,0.1,1.0,3.0,1.0
55.0,62.0,60.4,1.0,-0.39,-0.38,-0.39,-0.43,-0.41,-0.42,-0.83,-0.82,-0.82,1.0,2.0,1.0
67.0,70.0,68.0,1.0,-0.58,-0.57,-0.57,0.06,0.07,0.06,-0.82,-0.81,-0.82,1.0,3.0,1.0
57.0,59.0,58.17,0.99,-0.18,-0.17,-0.17,-0.41,-0.41,-0.41,0.89,0.89,0.89,1.0,2.0,1.0
62.0,63.0,62.5,1.0,-0.41,-0.4,-0.41,-0.39,-0.37,-0.37,-0.84,-0.83,-0.83,1.0,2.0,1.0
65.0,68.0,67.0,0.99,0.07,0.08,0.08,-0.91,-0.89,-0.9,0.42,0.43,0.42,1.0,2.0,1.0
57.0,68.0,62.5,1.0,-0.46,-0.45,-0.46,0.42,0.43,0.43,-0.79,-0.78,-0.79,1.0,2.0,1.0
67.0,67.0,67.0,1.0,-0.57,-0.56,-0.56,0.17,0.19,0.18,-0.82,-0.8,-0.81,1.0,2.0,1.0
61.0,63.0,61.5,1.0,-0.6,-0.59,-0.6,0.23,0.24,0.24,-0.78,-0.76,-0.77,1.0,2.0,1.0
59.0,61.0,59.33,1.0,-0.44,-0.43,-0.44,-0.3,-0.28,-0.29,-0.86,-0.84,-0.85,1.0,2.0,1.0
61.0,61.0,61.0,1.0,-0.46,-0.45,-0.45,0.42,0.44,0.43,-0.79,-0.78,-0.79,1.0,2.0,1.0
73.0,74.0,73.29,0.99,-0.15,-0.12,-0.13,0.23,0.38,0.33,-0.95,-0.91,-0.93,0.0,5.0,7.0
73.0,76.0,74.6,0.99,-0.08,-0.03,-0.04,0.15,0.42,0.16,-1.14,-0.95,-0.98,0.0,5.0,7.0
70.0,76.0,72.6,1.0,0.24,0.25,0.24,-0.91,-0.9,-0.91,0.35,0.36,0.36,0.0,5.0,7.0
63.0,65.0,63.83,1.0,0.0,0.04,0.04,-1.02,-0.98,-0.99,0.12,0.18,0.15,0.0,0.0,7.0
71.0,71.0,71.0,1.0,0.65,0.66,0.65,0.75,0.76,0.76,-0.02,-0.0,-0.01,0.0,0.0,7.0
63.0,67.0,65.33,1.0,0.04,0.04,0.04,-0.99,-0.98,-0.99,0.14,0.16,0.15,0.0,0.0,7.0
72.0,76.0,73.83,1.0,-0.08,-0.07,-0.07,0.81,0.81,0.81,0.58,0.59,0.58,0.0,5.0,7.0
66.0,74.0,69.0,1.0,0.04,0.04,0.04,-0.99,-0.98,-0.99,0.14,0.16,0.15,0.0,0.0,7.0
59.0,66.0,63.0,1.0,0.14,0.15,0.14,-0.92,-0.91,-0.92,0.37,0.39,0.38,1.0,2.0,7.0
64.0,64.0,64.0,0.99,-0.26,-0.25,-0.25,-0.3,-0.28,-0.29,-0.92,-0.91,-0.91,1.0,2.0,7.0
61.0,62.0,61.4,0.99,-0.22,-0.21,-0.22,0.12,0.14,0.13,-0.96,-0.95,-0.96,1.0,3.0,7.0
71.0,74.0,72.83,1.01,0.39,0.39,0.39,0.27,0.28,0.27,0.88,0.89,0.89,1.0,2.0,7.0
63.0,63.0,63.0,0.99,-0.22,-0.2,-0.21,0.1,0.14,0.12,-0.97,-0.95,-0.96,1.0,3.0,7.0
68.0,75.0,71.83,1.0,0.3,0.3,0.3,0.63,0.64,0.64,0.71,0.72,0.72,1.0,2.0,7.0
68.0,69.0,68.4,0.99,-0.25,-0.24,-0.24,-0.28,-0.26,-0.27,-0.93,-0.92,-0.92,1.0,2.0,7.0
60.0,61.0,60.4,0.99,-0.22,-0.21,-0.21,0.11,0.13,0.12,-0.96,-0.95,-0.96,1.0,3.0,7.0
77.0,77.0,77.0,1.01,0.25,0.26,0.26,-0.27,-0.26,-0.27,0.93,0.94,0.94,1.0,2.0,7.0
56.0,58.0,57.33,1.0,0.17,0.18,0.18,-0.9,-0.89,-0.89,0.41,0.44,0.42,1.0,2.0,7.0
71.0,74.0,72.33,1.01,0.27,0.28,0.28,-0.3,-0.29,-0.3,0.92,0.93,0.92,1.0,2.0,7.0
60.0,62.0,61.0,0.99,-0.22,-0.21,-0.21,0.11,0.12,0.11,-0.96,-0.95,-0.96,1.0,3.0,7.0
71.0,77.0,73.83,1.01,-1.23,0.08,-0.41,-0.01,1.17,0.42,-0.94,0.49,-0.73,0.0,0.0,13.0
73.0,74.0,73.67,1.0,0.49,0.53,0.5,-0.14,-0.08,-0.11,-0.86,-0.84,-0.85,0.0,0.0,13.0
70.0,72.0,70.67,1.0,0.28,0.29,0.28,-0.2,-0.19,-0.2,-0.94,-0.93,-0.93,1.0,3.0,13.0
69.0,71.0,70.17,1.0,0.28,0.3,0.29,-0.21,-0.2,-0.21,-0.93,-0.92,-0.93,1.0,3.0,13.0
68.0,70.0,69.0,1.0,0.28,0.3,0.29,-0.22,-0.2,-0.21,-0.93,-0.92,-0.93,1.0,3.0,13.0
69.0,70.0,69.8,1.0,0.29,0.3,0.29,-0.22,-0.21,-0.21,-0.93,-0.92,-0.93,1.0,3.0,13.0
71.0,73.0,72.17,1.0,0.14,0.46,0.28,-0.21,-0.18,-0.2,-0.98,-0.9,-0.93,1.0,3.0,13.0
68.0,72.0,70.33,0.99,-0.54,-0.53,-0.53,-0.12,-0.11,-0.12,-0.83,-0.82,-0.83,1.0,3.0,13.0
70.0,72.0,71.5,1.0,0.27,0.29,0.28,-0.2,-0.19,-0.19,-0.94,-0.93,-0.94,1.0,3.0,13.0
72.0,73.0,72.17,1.0,-0.02,0.34,0.3,-0.3,-0.22,-0.24,-0.96,-0.9,-0.92,1.0,2.0,13.0
57.0,58.0,57.2,1.0,-0.38,-0.38,-0.38,-0.49,-0.48,-0.48,0.79,0.79,0.79,0.0,5.0,11.0
65.0,67.0,65.67,0.99,-0.36,-0.35,-0.35,-0.06,-0.05,-0.05,-0.94,-0.92,-0.93,0.0,5.0,11.0
54.0,55.0,54.83,1.0,-0.19,-0.19,-0.19,0.16,0.16,0.16,0.97,0.98,0.97,0.0,5.0,11.0
58.0,59.0,58.33,0.99,-0.17,-0.15,-0.16,-0.03,-0.02,-0.03,-0.99,-0.97,-0.98,0.0,5.0,11.0
59.0,60.0,59.33,1.0,0.11,0.12,0.12,-0.74,-0.73,-0.74,0.66,0.67,0.67,0.0,5.0,11.0
54.0,56.0,55.0,1.0,-0.3,-0.3,-0.3,0.05,0.06,0.06,0.95,0.96,0.96,0.0,5.0,11.0
57.0,59.0,58.25,1.0,-0.23,-0.21,-0.22,0.25,0.26,0.25,-0.94,-0.93,-0.94,0.0,5.0,11.0
68.0,70.0,68.5,1.0,-0.91,-0.22,-0.46,-1.0,-0.25,-0.86,-0.34,0.85,0.12,0.0,0.0,11.0
67.0,69.0,68.0,0.99,-0.34,-0.32,-0.33,-0.08,-0.06,-0.07,-0.94,-0.93,-0.94,0.0,5.0,11.0
59.0,61.0,59.67,1.0,-0.39,-0.38,-0.38,-0.49,-0.48,-0.48,0.78,0.79,0.79,0.0,5.0,11.0
59.0,67.0,63.86,0.99,-0.36,-0.35,-0.36,-0.06,-0.04,-0.05,-0.94,-0.92,-0.93,0.0,5.0,11.0
57.0,58.0,57.17,1.0,-0.23,-0.22,-0.23,-0.47,-0.46,-0.47,0.85,0.86,0.86,0.0,0.0,11.0
54.0,59.0,56.17,1.0,-0.23,-0.22,-0.23,-0.47,-0.46,-0.47,0.85,0.86,0.86,0.0,0.0,11.0
54.0,55.0,54.17,1.0,-0.38,-0.37,-0.38,-0.49,-0.48,-0.48,0.79,0.8,0.79,0.0,5.0,11.0
55.0,57.0,55.83,1.0,-0.24,-0.24,-0.24,0.13,0.13,0.13,0.96,0.97,0.97,0.0,5.0,11.0
53.0,57.0,55.17,1.0,-0.23,-0.22,-0.23,-0.47,-0.46,-0.47,0.85,0.86,0.86,0.0,0.0,11.0
75.0,80.0,78.0,0.99,-0.94,-0.4,-0.75,-0.9,0.03,-0.51,-1.0,0.23,-0.15,0.0,0.0,11.0
54.0,54.0,54.0,1.0,-0.3,-0.3,-0.3,0.05,0.06,0.06,0.95,0.96,0.96,0.0,5.0,11.0
53.0,55.0,53.67,1.0,-0.35,-0.34,-0.34,-0.2,-0.19,-0.2,0.92,0.93,0.92,0.0,5.0,11.0
55.0,57.0,55.83,1.0,-0.23,-0.22,-0.23,-0.47,-0.46,-0.47,0.85,0.86,0.86,0.0,0.0,11.0
60.0,65.0,60.83,0.99,-0.36,-0.35,-0.36,-0.06,-0.04,-0.05,-0.93,-0.92,-0.93,0.0,5.0,11.0
53.0,55.0,54.0,1.0,-0.38,-0.37,-0.37,-0.49,-0.48,-0.49,0.79,0.79,0.79,0.0,5.0,11.0
63.0,66.0,64.5,0.99,-0.34,-0.33,-0.33,-0.05,-0.04,-0.04,-0.95,-0.93,-0.94,0.0,5.0,11.0
55.0,58.0,56.5,1.0,-0.23,-0.21,-0.22,0.24,0.26,0.25,-0.94,-0.93,-0.94,0.0,5.0,11.0
61.0,62.0,61.83,0.99,-0.36,-0.35,-0.36,-0.05,-0.04,-0.05,-0.94,-0.92,-0.93,0.0,5.0,11.0
55.0,60.0,58.83,1.0,-0.34,-0.34,-0.34,-0.21,-0.2,-0.2,0.92,0.93,0.92,0.0,5.0,11.0
55.0,55.0,55.0,1.0,-0.23,-0.22,-0.23,-0.47,-0.46,-0.46,0.85,0.87,0.86,0.0,0.0,11.0
57.0,59.0,57.83,1.0,-0.38,-0.37,-0.37,-0.5,-0.49,-0.49,0.78,0.79,0.79,0.0,5.0,11.0
54.0,55.0,54.17,1.0,-0.53,-0.52,-0.52,-0.08,-0.07,-0.08,0.85,0.86,0.85,1.0,2.0,11.0
56.0,57.0,56.83,1.0,-0.12,-0.11,-0.12,-0.96,-0.96,-0.96,0.24,0.25,0.25,1.0,2.0,11.0
63.0,64.0,63.5,1.0,-0.45,-0.43,-0.44,-0.79,-0.77,-0.78,-0.44,-0.42,-0.43,1.0,1.0,11.0
55.0,58.0,57.0,1.0,0.14,0.14,0.14,0.03,0.03,0.03,0.99,1.0,0.99,1.0,3.0,11.0
54.0,57.0,55.33,1.0,-0.22,-0.21,-0.21,-0.34,-0.33,-0.33,0.92,0.93,0.92,1.0,1.0,11.0
55.0,87.0,67.4,1.0,-0.53,-0.52,-0.53,-0.06,-0.05,-0.06,0.84,0.86,0.85,1.0,2.0,11.0
59.0,59.0,59.0,1.0,-0.22,-0.21,-0.21,-0.87,-0.86,-0.86,0.45,0.46,0.45,1.0,2.0,11.0
58.0,59.0,58.4,1.0,-0.32,-0.31,-0.32,-0.88,-0.88,-0.88,0.35,0.35,0.35,1.0,2.0,11.0
54.0,55.0,54.5,1.0,-0.53,-0.52,-0.52,-0.08,-0.07,-0.07,0.85,0.86,0.85,1.0,2.0,11.0
54.0,55.0,54.29,1.0,-0.9,-0.18,-0.42,-0.96,0.04,-0.4,0.09,1.02,0.71,1.0,1.0,11.0
60.0,63.0,61.6,1.0,-0.23,-0.22,-0.23,-0.41,-0.4,-0.41,0.88,0.89,0.89,1.0,2.0,11.0
53.0,54.0,53.4,1.01,-1.0,0.21,0.06,-0.67,0.45,0.08,0.15,1.15,0.94,1.0,2.0,11.0
58.0,63.0,59.5,1.0,0.13,0.13,0.13,0.06,0.07,0.06,0.99,1.0,0.99,1.0,2.0,11.0
59.0,59.0,59.0,0.99,-0.37,-0.36,-0.37,-0.43,-0.41,-0.42,-0.83,-0.82,-0.82,1.0,2.0,11.0
54.0,55.0,54.5,1.0,-0.3,-0.3,-0.3,0.05,0.06,0.06,0.95,0.96,0.96,1.0,2.0,11.0
57.0,59.0,57.67,1.01,-1.13,0.08,-0.25,-0.99,0.29,0.15,-1.4,0.47,-0.89,1.0,2.0,11.0
58.0,59.0,58.8,1.0,0.57,0.58,0.57,-0.03,-0.02,-0.02,-0.82,-0.81,-0.81,1.0,2.0,11.0
55.0,56.0,55.17,1.0,-0.51,-0.5,-0.51,-0.21,-0.2,-0.21,0.83,0.84,0.84,1.0,2.0,11.0
58.0,62.0,59.5,1.0,0.45,0.46,0.46,-0.03,-0.01,-0.02,-0.89,-0.88,-0.88,1.0,1.0,11.0
54.0,54.0,54.0,1.0,-0.3,-0.29,-0.3,0.06,0.06,0.06,0.95,0.96,0.96,1.0,2.0,11.0
61.0,63.0,61.83,1.0,0.39,0.4,0.4,0.45,0.47,0.46,-0.8,-0.78,-0.79,0.0,0.0,26.0
59.0,60.0,59.4,0.99,-0.04,-0.03,-0.03,0.51,0.52,0.52,-0.85,-0.85,-0.85,0.0,0.0,26.0
73.0,89.0,80.67,1.0,0.4,0.4,0.4,0.46,0.48,0.47,-0.79,-0.78,-0.79,0.0,0.0,26.0
58.0,59.0,58.2,0.99,-0.03,-0.01,-0.03,0.52,0.53,0.53,-0.85,-0.84,-0.84,0.0,0.0,26.0
59.0,59.0,59.0,0.99,-0.04,-0.03,-0.03,0.51,0.52,0.51,-0.85,-0.85,-0.85,0.0,0.0,26.0
67.0,72.0,69.4,0.99,-0.01,-0.0,-0.0,0.3,0.3,0.3,-0.95,-0.94,-0.95,0.0,5.0,26.0
62.0,63.0,62.67,0.99,-0.22,-0.22,-0.22,0.21,0.22,0.21,-0.94,-0.93,-0.94,0.0,5.0,26.0
62.0,65.0,63.43,0.99,0.08,0.08,0.08,0.32,0.32,0.32,-0.94,-0.93,-0.94,1.0,3.0,26.0
61.0,64.0,62.17,0.99,0.08,0.09,0.09,0.32,0.34,0.33,-0.94,-0.93,-0.93,1.0,2.0,26.0
61.0,63.0,61.83,0.99,0.06,0.07,0.06,-0.1,-0.09,-0.1,-0.99,-0.98,-0.98,1.0,1.0,26.0
63.0,63.0,63.0,0.99,-0.15,-0.14,-0.14,0.26,0.27,0.27,-0.94,-0.94,-0.94,1.0,2.0,26.0
64.0,64.0,64.0,0.99,-0.03,-0.02,-0.03,0.49,0.51,0.5,-0.86,-0.84,-0.86,1.0,3.0,26.0
62.0,64.0,63.17,0.99,0.08,0.08,0.08,0.32,0.33,0.32,-0.94,-0.92,-0.94,1.0,3.0,26.0
63.0,66.0,64.8,0.99,-0.14,-0.14,-0.14,0.32,0.33,0.33,-0.93,-0.92,-0.92,1.0,2.0,26.0
60.0,64.0,62.2,0.99,0.0,0.01,0.0,0.3,0.31,0.3,-0.95,-0.94,-0.94,1.0,2.0,26.0
61.0,62.0,61.33,0.99,0.05,0.05,0.05,0.12,0.12,0.12,-0.98,-0.98,-0.98,1.0,1.0,26.0
61.0,62.0,61.5,0.99,0.01,0.05,0.05,0.07,0.13,0.11,-1.01,-0.98,-0.98,1.0,1.0,26.0
59.0,60.0,59.57,0.99,-0.04,-0.04,-0.04,0.45,0.45,0.45,-0.89,-0.88,-0.88,1.0,2.0,26.0
62.0,64.0,62.57,0.99,0.04,0.07,0.06,0.33,0.36,0.34,-0.94,-0.92,-0.93,1.0,2.0,26.0
66.0,75.0,69.67,0.99,0.06,0.06,0.06,0.17,0.17,0.17,-0.98,-0.97,-0.97,1.0,2.0,26.0
63.0,63.0,63.0,0.99,0.03,0.04,0.04,0.62,0.63,0.62,-0.78,-0.77,-0.78,1.0,2.0,26.0
67.0,68.0,67.83,1.0,-0.23,-0.23,-0.23,0.14,0.15,0.14,-0.97,-0.96,-0.96,0.0,0.0,2.0
68.0,69.0,68.17,1.0,-0.36,-0.34,-0.35,-0.22,-0.18,-0.21,-0.93,-0.91,-0.92,0.0,0.0,2.0
67.0,75.0,71.33,1.0,-0.47,-0.46,-0.47,0.05,0.07,0.06,-0.89,-0.88,-0.88,0.0,5.0,2.0
68.0,69.0,68.17,1.0,-0.35,-0.34,-0.34,0.43,0.44,0.44,-0.84,-0.83,-0.83,0.0,5.0,2.0
67.0,68.0,67.83,1.0,-0.37,-0.36,-0.37,0.41,0.42,0.42,-0.84,-0.83,-0.83,0.0,5.0,2.0
70.0,71.0,70.2,1.0,-0.47,-0.46,-0.46,0.06,0.07,0.06,-0.89,-0.88,-0.89,0.0,5.0,2.0
67.0,70.0,68.83,1.0,-0.46,-0.45,-0.45,-0.04,-0.01,-0.02,-0.9,-0.89,-0.89,0.0,0.0,2.0
69.0,72.0,70.83,1.0,-0.46,-0.43,-0.44,0.16,0.22,0.21,-0.89,-0.87,-0.88,0.0,5.0,2.0
74.0,75.0,74.2,1.0,-0.48,-0.47,-0.47,-0.05,-0.04,-0.04,-0.89,-0.88,-0.88,0.0,5.0,2.0
67.0,70.0,68.67,1.0,-0.45,-0.45,-0.45,0.18,0.19,0.19,-0.88,-0.87,-0.87,0.0,5.0,2.0
68.0,68.0,68.0,1.0,-0.39,-0.36,-0.37,0.35,0.48,0.4,-0.86,-0.8,-0.84,0.0,5.0,2.0
70.0,76.0,72.67,1.0,-0.5,-0.48,-0.48,-0.11,-0.06,-0.09,-0.9,-0.85,-0.87,0.0,0.0,2.0
68.0,72.0,70.67,1.0,-0.43,-0.42,-0.42,0.16,0.18,0.17,-0.9,-0.88,-0.89,0.0,5.0,2.0
66.0,67.0,66.83,1.0,-0.4,-0.39,-0.39,-0.22,-0.2,-0.21,-0.91,-0.89,-0.9,0.0,0.0,2.0
69.0,71.0,70.17,1.01,-0.65,-0.35,-0.45,-0.25,0.54,-0.05,-0.96,-0.57,-0.89,0.0,0.0,2.0
71.0,75.0,73.5,1.0,-0.44,-0.43,-0.44,0.18,0.21,0.2,-0.89,-0.87,-0.88,0.0,5.0,2.0
73.0,81.0,77.0,1.0,-0.42,-0.39,-0.42,0.16,0.37,0.18,-0.9,-0.85,-0.89,0.0,5.0,2.0
69.0,77.0,73.4,1.0,-0.31,-0.3,-0.31,0.87,0.88,0.88,0.36,0.38,0.37,0.0,5.0,2.0
72.0,74.0,72.5,1.0,-0.33,-0.22,-0.3,-0.11,0.24,0.06,-1.09,-0.76,-0.95,0.0,5.0,2.0
71.0,73.0,72.33,1.0,-0.47,-0.46,-0.46,0.05,0.07,0.06,-0.89,-0.88,-0.89,0.0,5.0,2.0
68.0,71.0,70.0,1.0,-0.46,-0.4,-0.44,-0.22,0.01,-0.05,-0.95,-0.87,-0.9,0.0,5.0,2.0
70.0,74.0,73.17,1.0,-0.66,-0.17,-0.48,-0.8,0.3,-0.24,-1.0,-0.33,-0.82,0.0,0.0,2.0
68.0,68.0,68.0,1.0,-0.42,-0.41,-0.42,-0.19,-0.17,-0.18,-0.9,-0.88,-0.89,0.0,5.0,2.0
68.0,69.0,68.5,1.0,0.59,0.6,0.6,-0.77,-0.77,-0.77,-0.25,-0.24,-0.24,0.0,0.0,2.0
71.0,73.0,72.17,1.0,-0.47,-0.43,-0.46,0.14,0.18,0.17,-0.92,-0.85,-0.88,0.0,0.0,2.0
72.0,73.0,72.5,1.0,-0.31,-0.31,-0.31,0.87,0.88,0.87,0.36,0.37,0.37,0.0,5.0,2.0
68.0,68.0,68.0,1.0,-0.34,-0.34,-0.34,-0.32,-0.29,-0.3,-0.9,-0.88,-0.89,0.0,5.0,2.0
68.0,69.0,68.33,1.0,-0.38,-0.37,-0.37,-0.16,-0.13,-0.14,-0.93,-0.91,-0.92,1.0,1.0,2.0
68.0,76.0,72.0,1.0,-0.53,-0.52,-0.52,-0.01,0.01,0.0,-0.86,-0.85,-0.85,1.0,2.0,2.0
69.0,73.0,71.4,1.0,-0.29,-0.28,-0.29,0.8,0.91,0.9,-0.41,-0.31,-0.32,1.0,3.0,2.0
67.0,68.0,67.6,1.0,-0.51,-0.43,-0.47,-0.06,0.35,0.17,-0.91,-0.83,-0.87,1.0,2.0,2.0
71.0,74.0,72.33,1.0,-0.29,-0.2,-0.25,0.11,0.39,0.16,-1.04,-0.84,-0.95,1.0,2.0,2.0
68.0,70.0,69.17,1.0,-0.47,-0.46,-0.47,-0.32,-0.29,-0.31,-0.84,-0.82,-0.83,1.0,2.0,2.0
68.0,70.0,68.43,1.0,-0.3,-0.28,-0.29,0.88,0.94,0.94,-0.2,-0.18,-0.19,1.0,2.0,2.0
73.0,74.0,73.2,1.0,-0.28,-0.28,-0.28,0.9,0.91,0.91,-0.31,-0.31,-0.31,1.0,2.0,2.0
71.0,73.0,71.83,1.0,-0.29,-0.27,-0.28,0.84,0.91,0.91,-0.32,-0.29,-0.31,1.0,2.0,2.0
73.0,75.0,74.25,1.0,-0.3,-0.28,-0.29,0.93,0.96,0.94,-0.21,-0.09,-0.16,1.0,2.0,2.0
69.0,74.0,71.67,1.0,-0.53,-0.53,-0.53,0.0,0.02,0.01,-0.86,-0.85,-0.85,1.0,2.0,2.0
69.0,72.0,70.83,1.0,-0.47,-0.45,-0.46,0.06,0.08,0.07,-0.9,-0.88,-0.89,1.0,2.0,2.0
70.0,71.0,70.33,1.01,-0.96,-0.28,-0.48,-1.08,0.78,-0.15,-1.73,0.44,-0.82,1.0,2.0,2.0
69.0,77.0,72.6,1.0,-0.47,-0.46,-0.47,0.07,0.08,0.08,-0.89,-0.87,-0.88,1.0,2.0,2.0
73.0,76.0,74.5,1.0,-0.49,-0.48,-0.48,-0.21,-0.2,-0.2,-0.86,-0.85,-0.86,1.0,2.0,2.0
70.0,72.0,70.83,1.0,-0.44,-0.42,-0.43,-0.22,-0.2,-0.21,-0.89,-0.87,-0.88,1.0,2.0,2.0
69.0,72.0,69.8,1.0,-0.36,-0.33,-0.35,0.09,0.19,0.17,-0.95,-0.91,-0.92,1.0,2.0,2.0
70.0,72.0,71.17,1.0,-0.44,-0.43,-0.44,-0.18,-0.16,-0.17,-0.9,-0.88,-0.89,1.0,2.0,2.0
73.0,74.0,73.33,1.0,-0.53,-0.52,-0.52,-0.01,0.01,0.0,-0.86,-0.85,-0.85,1.0,2.0,2.0
74.0,77.0,75.83,1.0,-0.54,-0.53,-0.53,0.02,0.03,0.02,-0.85,-0.84,-0.85,1.0,2.0,2.0
72.0,73.0,72.17,1.0,-0.29,-0.28,-0.28,0.9,0.92,0.91,-0.32,-0.3,-0.31,1.0,2.0,2.0
79.0,106.0,87.83,1.0,-0.47,-0.46,-0.46,-0.02,-0.01,-0.01,-0.89,-0.88,-0.89,1.0,2.0,2.0
71.0,71.0,71.0,1.0,-0.28,-0.28,-0.28,0.9,0.91,0.91,-0.31,-0.31,-0.31,1.0,3.0,2.0
70.0,72.0,71.14,1.0,-0.29,-0.28,-0.28,0.89,0.92,0.9,-0.33,-0.3,-0.31,1.0,1.0,2.0
74.0,75.0,74.17,1.0,-0.48,-0.47,-0.47,-0.19,-0.18,-0.19,-0.87,-0.86,-0.86,1.0,2.0,2.0
75.0,77.0,76.0,0.99,-0.36,-0.35,-0.35,-0.09,-0.07,-0.08,-0.93,-0.92,-0.92,0.0,5.0,10.0
45.0,72.0,65.8,0.99,-0.36,-0.36,-0.36,-0.09,-0.07,-0.08,-0.93,-0.92,-0.92,0.0,5.0,10.0
77.0,78.0,77.33,0.99,-0.58,-0.57,-0.57,0.32,0.34,0.33,-0.74,-0.73,-0.74,0.0,5.0,10.0
