Min_hr,Max_hr,Mean_hr,Men_acc_sqrt,Min_acc_x,Max_acc_x,Mean_acc_x,Min_acc_y,Max_acc_y,Mean_acc_y,Min_acc_z,Max_acc_z,Mean_acc_z,Etiquetas binarias,Etiquetas multiclase,ID
66.0,68.0,67.0,1.0,-0.6,-0.59,-0.6,0.05,0.07,0.06,-0.8,-0.79,-0.8,0.0,5.0,21.0
64.0,69.0,66.57,1.0,-0.61,-0.59,-0.6,0.04,0.07,0.06,-0.8,-0.78,-0.8,0.0,5.0,21.0
62.0,65.0,63.17,1.0,-0.61,-0.6,-0.6,0.06,0.07,0.06,-0.8,-0.79,-0.79,0.0,5.0,21.0
61.0,66.0,62.33,1.0,-0.6,-0.6,-0.6,0.06,0.07,0.07,-0.8,-0.79,-0.8,0.0,5.0,21.0
63.0,64.0,63.5,1.0,-0.61,-0.59,-0.6,0.06,0.07,0.07,-0.8,-0.79,-0.8,1.0,2.0,21.0
65.0,66.0,65.83,1.0,-0.6,-0.59,-0.6,0.07,0.08,0.07,-0.8,-0.79,-0.8,1.0,2.0,21.0
66.0,67.0,66.2,1.0,-0.61,-0.59,-0.6,0.06,0.12,0.09,-0.8,-0.78,-0.79,1.0,2.0,21.0
60.0,62.0,61.0,1.0,-0.59,-0.58,-0.58,-0.09,-0.07,-0.08,-0.81,-0.8,-0.81,1.0,2.0,21.0
63.0,66.0,64.17,1.0,-0.59,-0.58,-0.58,-0.1,-0.08,-0.09,-0.81,-0.8,-0.81,1.0,2.0,21.0
65.0,68.0,66.5,1.0,-0.59,-0.58,-0.58,-0.09,-0.08,-0.09,-0.81,-0.8,-0.81,1.0,2.0,21.0
68.0,77.0,72.33,1.0,-0.81,-0.79,-0.8,-0.06,-0.05,-0.06,-0.61,-0.59,-0.59,0.0,0.0,21.0
61.0,62.0,61.17,1.0,-0.8,-0.8,-0.8,-0.05,-0.04,-0.04,-0.6,-0.59,-0.6,1.0,2.0,21.0
60.0,68.0,63.5,1.0,-0.8,-0.79,-0.8,-0.05,-0.02,-0.04,-0.61,-0.59,-0.6,1.0,2.0,21.0
62.0,65.0,63.8,1.0,-0.79,-0.77,-0.78,-0.06,-0.02,-0.04,-0.63,-0.61,-0.62,0.0,5.0,21.0
63.0,66.0,64.33,1.0,-0.78,-0.77,-0.78,-0.04,-0.03,-0.03,-0.63,-0.62,-0.63,0.0,5.0,21.0
70.0,71.0,70.83,1.0,-0.78,-0.77,-0.77,-0.03,-0.02,-0.03,-0.63,-0.62,-0.63,0.0,5.0,21.0
71.0,82.0,76.0,1.0,-0.78,-0.76,-0.77,-0.04,-0.03,-0.04,-0.64,-0.62,-0.64,0.0,5.0,21.0
63.0,67.0,64.83,1.0,-0.6,-0.57,-0.57,-0.77,-0.72,-0.75,-0.35,-0.29,-0.31,1.0,1.0,21.0
59.0,68.0,61.8,1.0,0.22,0.23,0.22,-0.36,-0.35,-0.36,-0.91,-0.9,-0.91,1.0,2.0,21.0
68.0,78.0,71.67,1.0,0.2,0.23,0.22,-0.36,-0.33,-0.36,-0.92,-0.9,-0.91,1.0,1.0,21.0
68.0,70.0,68.33,1.0,0.22,0.23,0.23,-0.36,-0.35,-0.36,-0.91,-0.9,-0.9,1.0,2.0,21.0
71.0,72.0,71.5,1.0,0.22,0.23,0.23,-0.34,-0.33,-0.33,-0.92,-0.91,-0.91,1.0,2.0,21.0
69.0,71.0,70.0,1.0,0.22,0.23,0.23,-0.33,-0.33,-0.33,-0.92,-0.91,-0.91,1.0,2.0,21.0
71.0,73.0,72.17,1.0,0.22,0.23,0.23,-0.34,-0.32,-0.33,-0.92,-0.91,-0.91,1.0,2.0,21.0
72.0,72.0,72.0,1.0,0.22,0.23,0.23,-0.33,-0.32,-0.33,-0.92,-0.91,-0.92,1.0,2.0,21.0
69.0,73.0,70.14,1.0,0.23,0.23,0.23,-0.33,-0.32,-0.32,-0.92,-0.91,-0.92,1.0,2.0,21.0
69.0,72.0,70.6,1.0,0.22,0.23,0.23,-0.33,-0.32,-0.32,-0.92,-0.91,-0.92,1.0,2.0,21.0
62.0,67.0,64.33,1.0,0.19,0.2,0.19,0.15,0.15,0.15,-0.97,-0.96,-0.97,1.0,2.0,21.0
64.0,68.0,66.33,1.0,0.22,0.23,0.22,-0.05,-0.04,-0.05,-0.98,-0.97,-0.97,1.0,2.0,21.0
61.0,68.0,65.17,1.0,0.22,0.23,0.23,-0.06,-0.05,-0.06,-0.98,-0.97,-0.97,0.0,5.0,21.0
61.0,104.0,90.2,1.0,0.64,0.67,0.65,0.18,0.22,0.21,-0.74,-0.72,-0.73,0.0,5.0,21.0
60.0,68.0,63.83,1.0,0.62,0.65,0.65,0.08,0.24,0.18,-0.77,-0.72,-0.74,0.0,5.0,21.0
69.0,77.0,71.83,1.0,0.64,0.66,0.65,0.14,0.23,0.18,-0.74,-0.73,-0.74,0.0,5.0,21.0
58.0,62.0,59.8,1.0,0.56,0.57,0.56,0.05,0.08,0.06,-0.83,-0.82,-0.82,1.0,1.0,21.0
64.0,68.0,66.2,1.0,-0.82,-0.81,-0.82,0.26,0.27,0.26,-0.51,-0.5,-0.51,1.0,1.0,21.0
69.0,75.0,72.8,1.0,-0.05,0.02,-0.01,-0.35,-0.13,-0.2,-1.01,-0.94,-0.98,0.0,0.0,1.0
62.0,66.0,63.4,1.0,-0.02,-0.01,-0.02,-0.04,-0.02,-0.04,-1.0,-1.0,-1.0,0.0,0.0,1.0
59.0,59.0,59.0,1.0,-0.02,-0.01,-0.01,-0.06,-0.06,-0.06,-1.0,-1.0,-1.0,0.0,0.0,1.0
59.0,60.0,59.17,1.0,-0.08,-0.08,-0.08,0.28,0.28,0.28,-0.96,-0.96,-0.96,0.0,0.0,1.0
56.0,57.0,56.17,1.01,-0.18,-0.17,-0.17,0.72,0.73,0.73,-0.68,-0.67,-0.67,0.0,0.0,1.0
59.0,64.0,61.67,1.01,-0.2,-0.15,-0.19,0.66,0.83,0.75,-0.75,-0.47,-0.64,0.0,0.0,1.0
59.0,65.0,60.0,1.0,0.08,0.1,0.09,-0.45,-0.42,-0.43,-0.9,-0.89,-0.9,1.0,2.0,1.0
59.0,60.0,59.83,1.0,0.07,0.08,0.08,-0.43,-0.42,-0.43,-0.9,-0.9,-0.9,1.0,2.0,1.0
59.0,61.0,60.33,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,1.0,2.0,1.0
60.0,62.0,61.0,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,1.0,2.0,1.0
62.0,62.0,62.0,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,1.0,3.0,1.0
61.0,64.0,62.33,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.43,-0.9,-0.89,-0.9,1.0,3.0,1.0
61.0,64.0,62.17,1.0,0.07,0.08,0.08,-0.44,-0.43,-0.44,-0.9,-0.89,-0.9,1.0,3.0,1.0
59.0,61.0,60.5,1.0,0.74,0.75,0.75,-0.03,-0.02,-0.03,-0.67,-0.66,-0.66,1.0,2.0,1.0
60.0,61.0,60.8,1.0,0.26,0.87,0.73,-0.61,0.98,0.04,-0.93,-0.0,-0.6,1.0,2.0,1.0
64.0,65.0,64.8,1.0,0.78,0.79,0.79,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,2.0,1.0
64.0,66.0,65.33,1.0,0.78,0.79,0.79,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,3.0,1.0
66.0,67.0,66.8,1.0,0.78,0.79,0.79,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,3.0,1.0
65.0,66.0,65.5,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,3.0,1.0
67.0,68.0,67.5,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,3.0,1.0
68.0,69.0,68.67,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.63,-0.61,-0.62,1.0,3.0,1.0
68.0,69.0,68.67,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.62,-0.61,-0.62,1.0,3.0,1.0
69.0,70.0,69.5,1.0,0.78,0.79,0.78,-0.04,-0.04,-0.04,-0.63,-0.62,-0.62,1.0,3.0,1.0
68.0,71.0,69.17,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.1,-0.1,-0.1,1.0,2.0,1.0
70.0,76.0,73.4,1.0,-0.68,-0.67,-0.68,-0.73,-0.72,-0.72,-0.1,-0.1,-0.1,1.0,2.0,1.0
77.0,87.0,82.67,1.0,-0.68,-0.67,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,1.0
76.0,79.0,77.83,1.0,-0.68,-0.68,-0.68,-0.73,-0.72,-0.72,-0.11,-0.1,-0.1,0.0,5.0,1.0
66.0,84.0,73.5,1.0,-0.68,-0.68,-0.68,-0.72,-0.72,-0.72,-0.11,-0.1,-0.1,1.0,1.0,1.0
71.0,73.0,71.83,1.0,-0.11,-0.1,-0.1,0.43,0.43,0.43,-0.9,-0.9,-0.9,1.0,2.0,1.0
73.0,76.0,74.2,1.0,-0.11,-0.1,-0.1,0.42,0.43,0.43,-0.9,-0.9,-0.9,1.0,2.0,1.0
72.0,75.0,73.17,1.0,-0.11,-0.1,-0.1,0.42,0.43,0.42,-0.91,-0.9,-0.9,1.0,2.0,1.0
71.0,75.0,72.86,1.0,-0.1,-0.1,-0.1,0.42,0.43,0.42,-0.91,-0.9,-0.9,1.0,2.0,1.0
72.0,74.0,73.4,1.0,-0.1,-0.1,-0.1,0.42,0.42,0.42,-0.91,-0.9,-0.9,1.0,2.0,1.0
72.0,75.0,73.2,1.0,-0.1,-0.1,-0.1,0.42,0.42,0.42,-0.91,-0.9,-0.91,1.0,3.0,1.0
71.0,74.0,72.5,1.0,-0.1,-0.09,-0.1,0.4,0.41,0.4,-0.92,-0.91,-0.91,1.0,3.0,1.0
73.0,74.0,73.2,1.0,-0.1,-0.09,-0.1,0.4,0.41,0.4,-0.92,-0.91,-0.91,1.0,3.0,1.0
72.0,76.0,73.5,1.0,-0.1,-0.09,-0.1,0.4,0.4,0.4,-0.92,-0.91,-0.91,1.0,3.0,1.0
73.0,75.0,73.8,1.0,-0.1,-0.1,-0.1,0.4,0.4,0.4,-0.92,-0.91,-0.91,1.0,3.0,1.0
71.0,74.0,71.83,1.0,-0.1,-0.09,-0.1,0.4,0.4,0.4,-0.92,-0.91,-0.91,1.0,3.0,1.0
75.0,77.0,76.6,1.0,-0.1,-0.1,-0.1,0.4,0.4,0.4,-0.92,-0.91,-0.92,1.0,3.0,1.0
71.0,72.0,71.2,1.0,-0.31,-0.3,-0.3,0.11,0.12,0.11,-0.95,-0.95,-0.95,1.0,2.0,1.0
75.0,84.0,79.4,1.0,-0.3,-0.29,-0.3,0.11,0.12,0.11,-0.95,-0.95,-0.95,1.0,2.0,1.0
74.0,79.0,76.5,1.0,0.17,0.18,0.17,-0.62,-0.61,-0.62,-0.77,-0.76,-0.76,0.0,5.0,1.0
75.0,86.0,78.83,1.0,0.16,0.18,0.17,-0.63,-0.61,-0.62,-0.77,-0.76,-0.76,0.0,5.0,1.0
73.0,77.0,75.6,1.0,0.42,0.43,0.42,-0.72,-0.72,-0.72,-0.55,-0.54,-0.54,0.0,5.0,1.0
71.0,72.0,71.83,1.0,0.45,0.46,0.46,-0.81,-0.8,-0.81,-0.37,-0.36,-0.36,1.0,2.0,1.0
70.0,73.0,71.8,1.0,0.45,0.45,0.45,-0.81,-0.8,-0.81,-0.37,-0.36,-0.37,1.0,2.0,1.0
70.0,72.0,71.0,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.38,-0.37,-0.37,1.0,2.0,1.0
70.0,72.0,71.0,1.0,0.44,0.45,0.45,-0.81,-0.8,-0.81,-0.38,-0.37,-0.38,1.0,2.0,1.0
70.0,72.0,71.0,1.0,0.44,0.45,0.44,-0.81,-0.8,-0.81,-0.39,-0.37,-0.38,1.0,2.0,1.0
62.0,68.0,66.0,1.0,-0.28,-0.27,-0.28,-0.23,-0.22,-0.22,-0.94,-0.93,-0.94,1.0,2.0,1.0
67.0,68.0,67.6,1.0,-0.28,-0.28,-0.28,-0.23,-0.22,-0.22,-0.94,-0.93,-0.93,1.0,2.0,1.0
65.0,67.0,66.0,1.0,-0.18,-0.17,-0.17,0.31,0.32,0.31,-0.94,-0.93,-0.94,1.0,2.0,1.0
67.0,67.0,67.0,1.0,-0.18,-0.17,-0.17,0.31,0.32,0.31,-0.94,-0.93,-0.94,1.0,2.0,1.0
70.0,73.0,71.0,1.0,-0.36,-0.35,-0.35,0.18,0.19,0.18,-0.93,-0.91,-0.92,1.0,2.0,1.0
67.0,68.0,67.6,1.0,-0.36,-0.35,-0.35,0.17,0.18,0.18,-0.93,-0.91,-0.92,1.0,2.0,1.0
68.0,75.0,70.33,1.0,-0.36,-0.34,-0.35,0.17,0.19,0.18,-0.93,-0.92,-0.92,1.0,2.0,1.0
59.0,68.0,64.83,0.99,-0.04,-0.03,-0.04,-0.41,-0.41,-0.41,0.9,0.91,0.91,1.0,2.0,1.0
68.0,70.0,68.8,1.0,-0.04,-0.03,-0.03,-0.0,-0.0,-0.0,0.99,1.0,1.0,1.0,2.0,1.0
74.0,77.0,76.0,1.0,-0.04,-0.02,-0.03,-0.01,0.01,-0.01,0.99,1.01,1.0,0.0,5.0,1.0
74.0,79.0,76.8,1.0,-0.03,-0.03,-0.03,-0.01,-0.01,-0.01,0.99,1.0,1.0,0.0,5.0,1.0
64.0,73.0,68.17,1.0,-0.04,-0.03,-0.03,-0.02,-0.01,-0.01,0.99,1.0,1.0,0.0,5.0,1.0
70.0,77.0,74.4,1.0,-0.15,-0.14,-0.14,0.37,0.39,0.38,-0.92,-0.91,-0.92,0.0,5.0,1.0
66.0,69.0,67.5,1.0,-0.53,-0.53,-0.53,0.17,0.19,0.18,-0.84,-0.83,-0.83,0.0,5.0,1.0
77.0,83.0,80.2,1.0,-0.53,-0.52,-0.53,0.17,0.19,0.18,-0.84,-0.83,-0.83,0.0,5.0,1.0
82.0,84.0,83.0,1.01,0.1,0.31,0.25,0.74,1.06,0.84,-0.63,0.11,-0.44,0.0,0.0,1.0
73.0,73.0,73.0,1.0,0.8,0.81,0.8,0.09,0.09,0.09,-0.59,-0.58,-0.59,0.0,0.0,1.0
66.0,67.0,66.6,1.0,0.74,0.74,0.74,0.52,0.53,0.53,-0.43,-0.42,-0.42,1.0,1.0,1.0
63.0,64.0,63.33,1.0,0.74,0.75,0.74,0.52,0.53,0.52,-0.43,-0.42,-0.43,1.0,2.0,1.0
60.0,63.0,61.8,1.0,0.83,0.83,0.83,0.17,0.17,0.17,-0.53,-0.53,-0.53,1.0,2.0,1.0
70.0,78.0,73.0,1.01,-0.4,-0.04,-0.18,0.39,0.94,0.75,-0.93,-0.54,-0.62,0.0,0.0,1.0
63.0,63.0,63.0,1.0,-0.1,-0.1,-0.1,0.54,0.55,0.54,-0.84,-0.84,-0.84,1.0,2.0,1.0
62.0,66.0,63.17,1.0,-0.1,-0.09,-0.1,0.54,0.55,0.54,-0.84,-0.84,-0.84,1.0,2.0,1.0
62.0,66.0,64.6,1.0,-0.1,-0.09,-0.1,0.54,0.54,0.54,-0.84,-0.84,-0.84,1.0,2.0,1.0
73.0,74.0,73.83,1.0,-0.1,-0.09,-0.1,0.54,0.54,0.54,-0.84,-0.84,-0.84,1.0,2.0,1.0
69.0,71.0,70.17,1.0,-0.1,-0.09,-0.1,0.54,0.54,0.54,-0.84,-0.84,-0.84,1.0,2.0,1.0
65.0,68.0,66.5,1.0,-0.02,-0.01,-0.01,-0.07,-0.06,-0.07,-1.0,-1.0,-1.0,1.0,2.0,1.0
61.0,69.0,65.83,1.0,0.04,0.04,0.04,-0.18,-0.17,-0.18,-0.99,-0.98,-0.98,1.0,2.0,1.0
64.0,66.0,64.5,1.0,0.04,0.04,0.04,-0.18,-0.18,-0.18,-0.99,-0.98,-0.98,1.0,2.0,1.0
68.0,75.0,69.33,1.0,0.04,0.05,0.04,-0.19,-0.18,-0.18,-0.99,-0.98,-0.98,0.0,5.0,1.0
74.0,78.0,75.67,1.0,0.02,0.03,0.03,-0.16,-0.11,-0.11,-1.01,-0.99,-0.99,0.0,5.0,1.0
73.0,76.0,74.67,1.0,0.02,0.02,0.02,-0.12,-0.12,-0.12,-1.0,-0.99,-0.99,0.0,5.0,1.0
73.0,76.0,74.0,1.0,0.05,0.06,0.05,0.51,0.52,0.52,-0.86,-0.85,-0.86,0.0,5.0,1.0
71.0,72.0,71.17,1.0,0.03,0.04,0.04,0.64,0.65,0.65,-0.77,-0.76,-0.77,0.0,5.0,1.0
72.0,75.0,73.5,1.0,0.03,0.04,0.04,0.64,0.65,0.65,-0.77,-0.77,-0.77,0.0,5.0,1.0
72.0,76.0,74.0,1.0,0.03,0.04,0.03,0.65,0.66,0.65,-0.77,-0.76,-0.76,0.0,5.0,1.0
65.0,70.0,66.83,1.0,-0.35,-0.35,-0.35,-0.0,0.01,0.0,-0.94,-0.94,-0.94,0.0,5.0,1.0
65.0,70.0,68.14,1.0,-0.35,-0.34,-0.34,-0.02,-0.0,-0.02,-0.94,-0.94,-0.94,0.0,5.0,1.0
71.0,74.0,72.6,1.0,0.82,0.83,0.83,0.1,0.11,0.1,-0.56,-0.55,-0.55,0.0,5.0,1.0
74.0,77.0,75.17,1.0,0.82,0.83,0.83,0.1,0.11,0.1,-0.56,-0.55,-0.55,0.0,5.0,1.0
74.0,77.0,75.4,1.0,0.82,0.83,0.83,0.1,0.1,0.1,-0.56,-0.55,-0.55,0.0,5.0,1.0
67.0,71.0,69.83,1.0,0.6,0.61,0.6,-0.06,-0.05,-0.06,-0.8,-0.79,-0.8,1.0,2.0,1.0
74.0,77.0,76.0,1.0,0.59,0.61,0.6,-0.06,-0.05,-0.05,-0.8,-0.79,-0.8,1.0,2.0,1.0
71.0,72.0,71.5,1.0,0.59,0.61,0.6,-0.05,-0.05,-0.05,-0.81,-0.8,-0.8,1.0,2.0,1.0
70.0,73.0,71.17,1.0,0.59,0.6,0.6,-0.05,-0.05,-0.05,-0.81,-0.8,-0.8,1.0,2.0,1.0
68.0,71.0,68.83,1.0,0.09,0.1,0.1,-0.33,-0.32,-0.32,-0.95,-0.94,-0.94,1.0,2.0,1.0
71.0,74.0,72.83,1.0,0.09,0.1,0.1,-0.33,-0.32,-0.32,-0.95,-0.94,-0.94,1.0,2.0,1.0
71.0,77.0,75.0,0.99,-0.41,0.13,-0.07,-1.02,-0.08,-0.41,-0.41,1.08,0.83,0.0,0.0,1.0
75.0,82.0,78.17,0.99,-0.04,-0.03,-0.04,-0.28,-0.27,-0.28,0.95,0.96,0.95,0.0,0.0,1.0
68.0,69.0,68.33,0.99,-0.05,-0.03,-0.04,-0.31,-0.27,-0.28,0.94,0.96,0.95,1.0,2.0,1.0
49.0,49.0,49.0,1.01,-0.77,-0.04,-0.55,-1.23,0.35,-0.55,-1.29,0.06,-0.57,0.0,0.0,5.0
49.0,50.0,49.2,1.0,-0.2,-0.17,-0.19,0.11,0.13,0.12,-0.98,-0.96,-0.97,0.0,0.0,5.0
50.0,53.0,52.0,1.0,-0.19,-0.17,-0.18,-0.01,0.04,0.02,-0.99,-0.97,-0.98,0.0,0.0,5.0
88.0,90.0,89.14,1.0,-0.25,-0.16,-0.19,0.05,0.19,0.12,-1.02,-0.95,-0.98,0.0,0.0,5.0
49.0,49.0,49.0,1.0,0.36,0.37,0.36,-0.94,-0.92,-0.93,0.01,0.05,0.03,1.0,2.0,5.0
48.0,49.0,48.57,1.0,0.37,0.38,0.37,-0.93,-0.92,-0.93,-0.03,-0.02,-0.02,1.0,2.0,5.0
49.0,49.0,49.0,1.0,0.34,0.44,0.35,-1.01,-0.78,-0.93,-0.04,0.27,0.04,1.0,2.0,5.0
49.0,50.0,49.33,1.0,0.37,0.38,0.37,-0.93,-0.92,-0.93,0.01,0.03,0.02,1.0,3.0,5.0
49.0,49.0,49.0,1.0,0.36,0.37,0.37,-0.93,-0.92,-0.93,0.01,0.02,0.01,1.0,3.0,5.0
49.0,49.0,49.0,1.0,0.36,0.37,0.36,-0.94,-0.92,-0.93,0.0,0.02,0.01,1.0,3.0,5.0
48.0,50.0,49.14,1.0,0.36,0.37,0.36,-0.94,-0.92,-0.93,0.0,0.01,0.01,1.0,3.0,5.0
48.0,48.0,48.0,1.0,0.39,0.4,0.4,-0.92,-0.91,-0.91,-0.07,-0.06,-0.06,1.0,3.0,5.0
50.0,50.0,50.0,1.0,0.39,0.4,0.39,-0.92,-0.91,-0.91,-0.07,-0.06,-0.07,1.0,3.0,5.0
49.0,49.0,49.0,1.0,0.39,0.4,0.39,-0.92,-0.91,-0.91,-0.08,-0.07,-0.07,1.0,3.0,5.0
49.0,49.0,49.0,1.0,0.38,0.39,0.39,-0.92,-0.91,-0.92,-0.08,-0.06,-0.07,1.0,3.0,5.0
49.0,51.0,50.0,1.0,0.38,0.39,0.38,-0.92,-0.91,-0.92,-0.08,-0.07,-0.07,1.0,3.0,5.0
50.0,50.0,50.0,1.0,0.38,0.39,0.38,-0.93,-0.91,-0.92,-0.08,-0.07,-0.07,1.0,3.0,5.0
44.0,46.0,44.67,1.0,-0.22,-0.2,-0.21,-0.0,0.03,0.01,-0.99,-0.96,-0.98,1.0,2.0,5.0
63.0,65.0,63.83,1.0,-0.22,-0.2,-0.21,-0.0,0.03,0.01,-0.99,-0.96,-0.98,0.0,5.0,5.0
54.0,59.0,57.83,1.0,-0.21,-0.19,-0.2,-0.01,0.03,0.01,-0.99,-0.96,-0.98,0.0,5.0,5.0
51.0,59.0,55.0,1.0,-0.22,-0.19,-0.21,-0.05,-0.01,-0.03,-0.98,-0.96,-0.98,0.0,5.0,5.0
50.0,52.0,50.6,1.0,-0.21,-0.19,-0.2,-0.05,-0.01,-0.03,-0.99,-0.96,-0.98,0.0,5.0,5.0
51.0,61.0,55.2,1.0,-0.21,-0.2,-0.2,-0.05,-0.01,-0.03,-0.99,-0.96,-0.98,0.0,5.0,5.0
51.0,52.0,51.8,1.0,-0.21,-0.19,-0.2,0.06,0.09,0.08,-0.98,-0.96,-0.98,1.0,2.0,5.0
51.0,52.0,51.5,1.0,-0.2,-0.19,-0.2,0.06,0.1,0.08,-0.99,-0.96,-0.98,1.0,2.0,5.0
50.0,52.0,50.86,1.0,-0.2,-0.19,-0.19,0.06,0.09,0.08,-0.98,-0.97,-0.98,1.0,2.0,5.0
51.0,51.0,51.0,1.0,-0.2,-0.19,-0.19,0.06,0.1,0.08,-0.99,-0.96,-0.98,1.0,2.0,5.0
50.0,50.0,50.0,1.0,-0.21,-0.19,-0.2,0.15,0.18,0.17,-0.97,-0.95,-0.97,1.0,2.0,5.0
49.0,49.0,49.0,1.0,-0.19,-0.17,-0.17,0.1,0.14,0.12,-0.99,-0.96,-0.98,1.0,3.0,5.0
50.0,50.0,50.0,1.0,-0.18,-0.17,-0.17,0.11,0.14,0.12,-0.99,-0.97,-0.98,1.0,3.0,5.0
49.0,49.0,49.0,1.0,-0.19,-0.17,-0.18,0.11,0.13,0.12,-0.99,-0.96,-0.98,1.0,3.0,5.0
48.0,50.0,48.83,1.0,-0.19,-0.17,-0.18,0.11,0.13,0.12,-0.99,-0.97,-0.98,1.0,3.0,5.0
48.0,49.0,48.5,1.0,-0.19,-0.17,-0.18,0.1,0.14,0.12,-0.99,-0.96,-0.98,1.0,3.0,5.0
47.0,48.0,47.33,1.0,-0.19,-0.17,-0.18,0.1,0.13,0.12,-0.99,-0.96,-0.98,1.0,3.0,5.0
45.0,49.0,46.33,1.0,-0.19,-0.17,-0.18,0.1,0.13,0.12,-0.99,-0.97,-0.98,1.0,3.0,5.0
42.0,43.0,42.33,1.0,0.03,0.04,0.04,-1.04,-0.99,-0.99,-0.09,0.03,-0.07,0.0,5.0,5.0
43.0,43.0,43.0,1.0,0.26,0.27,0.26,-0.73,-0.72,-0.73,0.62,0.63,0.63,0.0,5.0,5.0
68.0,86.0,81.5,1.0,-0.1,0.29,-0.06,0.07,0.48,0.17,-1.1,-0.96,-0.98,1.0,1.0,5.0
46.0,47.0,46.5,1.0,-0.07,-0.05,-0.06,0.18,0.2,0.19,-0.98,-0.97,-0.98,1.0,2.0,5.0
43.0,45.0,43.83,1.0,0.14,0.15,0.15,0.22,0.24,0.23,-0.97,-0.95,-0.96,1.0,2.0,5.0
44.0,47.0,45.6,1.0,0.19,0.21,0.2,0.27,0.29,0.28,-0.94,-0.93,-0.94,1.0,1.0,5.0
94.0,95.0,94.83,1.0,0.17,0.18,0.17,0.28,0.31,0.3,-0.95,-0.93,-0.94,1.0,2.0,5.0
93.0,95.0,94.33,1.0,0.17,0.18,0.18,0.29,0.31,0.3,-0.94,-0.93,-0.94,1.0,2.0,5.0
95.0,95.0,95.0,1.0,0.17,0.18,0.18,0.29,0.31,0.3,-0.94,-0.93,-0.94,1.0,2.0,5.0
86.0,113.0,90.5,1.0,-0.17,-0.16,-0.16,-0.84,-0.82,-0.83,0.52,0.54,0.53,1.0,2.0,5.0
47.0,65.0,60.2,1.0,-0.19,-0.13,-0.17,-0.93,-0.89,-0.91,0.36,0.4,0.38,0.0,5.0,5.0
47.0,49.0,48.25,1.0,-0.21,-0.2,-0.2,0.1,0.12,0.11,-0.98,-0.96,-0.97,0.0,5.0,5.0
47.0,48.0,47.4,1.0,-0.3,-0.19,-0.21,-0.01,0.37,0.18,-0.98,-0.9,-0.96,0.0,5.0,5.0
49.0,61.0,53.0,1.0,-0.15,-0.13,-0.14,-0.44,-0.41,-0.42,-0.91,-0.88,-0.89,0.0,5.0,5.0
48.0,49.0,48.5,1.0,0.42,0.43,0.43,0.42,0.44,0.43,-0.8,-0.79,-0.79,0.0,5.0,5.0
49.0,50.0,49.71,1.0,0.41,0.45,0.42,0.39,0.45,0.4,-0.82,-0.77,-0.81,0.0,5.0,5.0
65.0,78.0,74.0,1.0,-0.44,0.91,0.38,-1.08,0.53,0.17,-1.09,0.69,-0.57,0.0,5.0,5.0
48.0,64.0,56.6,1.0,-0.17,-0.14,-0.16,0.04,0.23,0.13,-1.0,-0.97,-0.98,0.0,5.0,5.0
48.0,49.0,48.67,1.0,0.65,0.66,0.65,-0.77,-0.75,-0.75,-0.06,-0.04,-0.05,1.0,1.0,5.0
45.0,48.0,46.0,1.0,0.58,0.59,0.58,-0.81,-0.8,-0.81,0.08,0.09,0.09,1.0,2.0,5.0
47.0,47.0,47.0,1.0,0.58,0.59,0.59,-0.82,-0.8,-0.8,0.07,0.09,0.08,1.0,2.0,5.0
47.0,87.0,62.8,1.0,-0.24,-0.21,-0.23,-0.21,-0.17,-0.19,-0.97,-0.93,-0.95,1.0,1.0,5.0
48.0,49.0,48.17,1.0,-0.25,-0.23,-0.23,-0.21,-0.18,-0.2,-0.96,-0.94,-0.95,1.0,2.0,5.0
48.0,49.0,48.6,1.0,-0.24,-0.22,-0.23,-0.2,-0.17,-0.18,-0.96,-0.94,-0.95,1.0,2.0,5.0
48.0,48.0,48.0,1.0,-0.24,-0.22,-0.23,-0.21,-0.17,-0.19,-0.96,-0.94,-0.95,1.0,2.0,5.0
47.0,47.0,47.0,1.0,-0.24,-0.22,-0.23,-0.2,-0.17,-0.18,-0.96,-0.94,-0.95,1.0,2.0,5.0
47.0,49.0,48.0,1.0,-0.12,-0.11,-0.12,-0.23,-0.21,-0.22,-0.97,-0.95,-0.97,1.0,2.0,5.0
47.0,48.0,47.6,1.0,-0.13,-0.11,-0.12,-0.31,-0.2,-0.23,-0.97,-0.95,-0.97,1.0,2.0,5.0
